employee_id,employee_number,first_name,last_name,email,phone,gender,date_of_birth,job_id,department,grade_code,manager_id,location_city,location_country,employment_status,employment_type,hire_date,termination_date,current_salary,currency
EMP0132,E100132,Sofia,Silva,sofia.silva132@corp.example.com,+1-539-291-2595,non_binary,1996-09-03,JOB0132,Facilities,G04,EMP0207,New York,US,active,intern,2026-06-09,,99555.30,USD
EMP0133,E100133,Olivia,White,olivia.white133@corp.example.com,+1-409-526-9303,female,1993-12-03,JOB0133,IT,G05,EMP0027,New York,US,terminated,part_time,2017-09-30,2020-02-14,108268.37,USD
EMP0134,E100134,Riley,Lewis,riley.lewis134@corp.example.com,+1-302-802-8696,non_binary,1990-01-20,JOB0134,Product,G10,EMP0202,San Francisco,US,active,contract,2018-07-15,,175796.38,USD
EMP0135,E100135,Ananya,Thompson,ananya.thompson135@corp.example.com,+1-819-947-3403,female,1970-04-22,JOB0135,Operations,G10,EMP0828,Atlanta,US,active,contract,2018-04-25,,177106.94,USD
EMP0136,E100136,Isabella,Davis,isabella.davis136@corp.example.com,+1-625-689-4184,prefer_not_to_say,1971-07-14,JOB0136,Sales,G09,EMP0593,New York,US,active,full_time,2016-09-19,,162922.54,USD
EMP0137,E100137,Evelyn,Ramirez,evelyn.ramirez137@corp.example.com,+1-596-461-5738,female,1984-10-13,JOB0137,HR,G06,EMP0002,Toronto,CA,active,contract,2022-08-03,,106484.64,USD
EMP0138,E100138,Grace,Wilson,grace.wilson138@corp.example.com,+1-590-747-4047,prefer_not_to_say,1983-04-12,JOB0138,Engineering,G10,EMP0301,London,UK,terminated,full_time,2019-06-11,2026-03-12,162812.95,GBP
EMP0139,E100139,Grace,Williams,grace.williams139@corp.example.com,+1-614-495-8463,non_binary,1974-12-18,JOB0139,IT,G03,EMP0621,London,UK,terminated,full_time,2023-08-27,2026-05-02,80273.45,GBP
EMP0140,E100140,Isabella,Kim,isabella.kim140@corp.example.com,+1-849-670-1234,male,1971-10-22,JOB0140,IT,G10,EMP0165,Bengaluru,IN,terminated,part_time,2024-10-19,2024-12-30,53977.10,INR
EMP0141,E100141,Jackson,Patel,jackson.patel141@corp.example.com,+1-531-293-6697,female,1970-10-04,JOB0141,Marketing,G11,EMP0614,New York,US,active,full_time,2020-10-21,,187248.23,USD
EMP0142,E100142,Isabella,Thomas,isabella.thomas142@corp.example.com,+1-214-709-7033,prefer_not_to_say,1995-12-20,JOB0142,Operations,G08,EMP0840,Atlanta,US,terminated,contract,2018-05-11,2021-07-31,152097.57,USD
EMP0143,E100143,James,Thomas,james.thomas143@corp.example.com,+1-249-417-6855,male,2004-07-09,JOB0143,Product,G11,EMP0508,Atlanta,US,active,contract,2024-06-16,,190234.11,USD
EMP0144,E100144,Noah,Smith,noah.smith144@corp.example.com,+1-424-661-7992,female,2004-11-02,JOB0144,Supply Chain,G01,EMP0955,San Francisco,US,active,intern,2014-10-25,,61221.65,USD
EMP0145,E100145,Lily,Martin,lily.martin145@corp.example.com,+1-452-803-7375,non_binary,1988-03-04,JOB0145,Marketing,G05,EMP0976,San Francisco,US,on_leave,intern,2020-02-08,,110721.34,USD
EMP0146,E100146,Fatima,Johnson,fatima.johnson146@corp.example.com,+1-247-452-6281,prefer_not_to_say,2000-11-14,JOB0146,Engineering,G04,EMP0585,Chicago,US,active,part_time,2017-09-26,,98905.02,USD
EMP0147,E100147,James,Harris,james.harris147@corp.example.com,+1-619-523-6732,prefer_not_to_say,1972-02-01,JOB0147,Marketing,G01,EMP0807,Denver,US,active,full_time,2025-02-26,,60070.04,USD
EMP0148,E100148,Priya,Lee,priya.lee148@corp.example.com,+1-964-864-1280,non_binary,1985-08-18,JOB0148,Facilities,G03,EMP0368,Denver,US,terminated,part_time,2022-09-09,2026-03-14,81872.14,USD
EMP0149,E100149,Elijah,Johnson,elijah.johnson149@corp.example.com,+1-756-328-5254,prefer_not_to_say,1992-09-23,JOB0149,Facilities,G02,EMP0003,Hyderabad,IN,on_leave,part_time,2016-03-27,,21984.61,INR
EMP0150,E100150,Evelyn,Chen,evelyn.chen150@corp.example.com,+1-235-291-4297,male,1987-04-02,JOB0150,Product,G01,EMP0707,New York,US,on_leave,full_time,2017-06-13,,56873.04,USD
EMP0151,E100151,Scarlett,Thompson,scarlett.thompson151@corp.example.com,+1-735-889-6151,non_binary,1974-04-10,JOB0151,Product,G08,EMP0339,New York,US,active,part_time,2017-03-07,,148623.24,USD
EMP0152,E100152,Isabella,Thompson,isabella.thompson152@corp.example.com,+1-670-445-6579,non_binary,1974-04-16,JOB0152,HR,G07,EMP0485,San Francisco,US,on_leave,intern,2022-02-26,,136707.00,USD
EMP0153,E100153,Olivia,Clark,olivia.clark153@corp.example.com,+1-809-415-8625,prefer_not_to_say,1975-03-02,JOB0153,Security,G01,EMP0861,Hyderabad,IN,active,part_time,2021-02-01,,16698.66,INR
EMP0154,E100154,Harper,Lopez,harper.lopez154@corp.example.com,+1-619-981-5803,female,1976-09-19,JOB0154,IT,G11,EMP0526,Toronto,CA,active,full_time,2017-11-15,,168416.99,USD
EMP0155,E100155,Emma,Smith,emma.smith155@corp.example.com,+1-472-364-4474,prefer_not_to_say,1987-11-06,JOB0155,Engineering,G08,EMP0272,Atlanta,US,active,contract,2024-03-31,,151181.98,USD
EMP0156,E100156,Omar,Hernandez,omar.hernandez156@corp.example.com,+1-946-585-4050,female,1982-03-14,JOB0156,Security,G08,EMP0118,New York,US,on_leave,intern,2017-06-02,,147694.83,USD
EMP0157,E100157,Aria,Wilson,aria.wilson157@corp.example.com,+1-405-396-8907,non_binary,1966-07-18,JOB0157,Security,G06,EMP0531,Denver,US,active,part_time,2017-01-19,,125775.49,USD
EMP0158,E100158,Ananya,White,ananya.white158@corp.example.com,+1-830-559-2027,female,1988-07-29,JOB0158,Data,G10,EMP0458,Bengaluru,IN,active,contract,2016-07-19,,53344.89,INR
EMP0159,E100159,Nora,Thompson,nora.thompson159@corp.example.com,+1-552-376-7502,prefer_not_to_say,1988-09-23,JOB0159,Facilities,G11,EMP0424,Bengaluru,IN,on_leave,full_time,2026-06-29,,57356.43,INR
EMP0160,E100160,Harper,Singh,harper.singh160@corp.example.com,+1-972-259-4419,non_binary,1985-12-09,JOB0160,Data,G10,EMP0534,San Francisco,US,on_leave,intern,2025-02-07,,175417.38,USD
EMP0161,E100161,Benjamin,Davis,benjamin.davis161@corp.example.com,+1-592-319-3488,non_binary,1999-07-06,JOB0161,Supply Chain,G03,EMP0403,Denver,US,on_leave,full_time,2015-08-18,,84162.26,USD
EMP0162,E100162,Lucas,Davis,lucas.davis162@corp.example.com,+1-640-255-5283,non_binary,1990-03-24,JOB0162,Product,G12,EMP0416,Austin,US,terminated,part_time,2018-08-06,2025-11-27,202278.75,USD
EMP0163,E100163,Elena,Smith,elena.smith163@corp.example.com,+1-815-425-9928,male,1992-01-13,JOB0163,Supply Chain,G08,EMP0667,Toronto,CA,on_leave,contract,2021-09-26,,131897.06,USD
EMP0164,E100164,Ananya,Lee,ananya.lee164@corp.example.com,+1-426-648-6462,non_binary,1973-08-08,JOB0164,Marketing,G08,EMP0690,Toronto,CA,terminated,part_time,2016-05-29,2021-05-05,129334.59,USD
EMP0165,E100165,Riley,Harris,riley.harris165@corp.example.com,+1-832-303-1934,non_binary,1969-09-27,JOB0165,Customer Success,G09,EMP0115,London,UK,active,intern,2021-03-25,,152735.38,GBP
EMP0166,E100166,Sebastian,Kim,sebastian.kim166@corp.example.com,+1-888-655-2139,non_binary,1976-09-05,JOB0166,Security,G02,EMP0850,Austin,US,terminated,part_time,2016-12-05,2020-04-10,70029.59,USD
EMP0167,E100167,Liam,Khan,liam.khan167@corp.example.com,+1-318-748-5052,female,1975-06-09,JOB0167,Facilities,G06,EMP0922,Hyderabad,IN,active,intern,2019-04-12,,36809.54,INR
EMP0168,E100168,Jacob,Johnson,jacob.johnson168@corp.example.com,+1-720-593-7063,prefer_not_to_say,1997-08-26,JOB0168,Engineering,G08,EMP0288,Atlanta,US,retired,full_time,2022-06-14,,151480.32,USD
EMP0169,E100169,Logan,Hernandez,logan.hernandez169@corp.example.com,+1-737-455-4073,prefer_not_to_say,1988-10-17,JOB0169,Security,G10,EMP0167,Atlanta,US,on_leave,full_time,2015-09-17,,177385.67,USD
EMP0170,E100170,Oliver,Lee,oliver.lee170@corp.example.com,+1-845-735-9213,male,1968-09-01,JOB0170,Facilities,G03,EMP0904,Hyderabad,IN,retired,full_time,2021-01-22,,24720.42,INR
EMP0171,E100171,Olivia,Anderson,olivia.anderson171@corp.example.com,+1-897-561-2145,female,1966-08-29,JOB0171,Sales,G03,EMP0015,New York,US,active,intern,2016-11-19,,83022.84,USD
EMP0172,E100172,Isabella,Clark,isabella.clark172@corp.example.com,+1-682-659-6342,female,2001-04-25,JOB0172,Legal,G04,EMP0167,New York,US,retired,contract,2016-05-14,,96699.76,USD
EMP0173,E100173,Ava,Khan,ava.khan173@corp.example.com,+1-873-857-7850,male,1977-05-13,JOB0173,HR,G04,EMP0488,Dallas,US,terminated,intern,2022-09-25,2023-04-27,94606.99,USD
EMP0174,E100174,Fatima,Thomas,fatima.thomas174@corp.example.com,+1-211-917-4582,non_binary,1973-05-10,JOB0174,Operations,G11,EMP0540,Atlanta,US,retired,part_time,2024-04-23,,189346.05,USD
EMP0175,E100175,Oliver,Brown,oliver.brown175@corp.example.com,+1-723-414-3269,prefer_not_to_say,1990-02-18,JOB0175,Data,G07,EMP0876,New York,US,active,intern,2014-05-07,,138789.16,USD
EMP0176,E100176,Aria,Taylor,aria.taylor176@corp.example.com,+1-212-944-7847,non_binary,1969-02-24,JOB0176,Operations,G02,EMP0481,London,UK,terminated,contract,2020-09-15,2023-05-18,65251.65,GBP
EMP0177,E100177,Aiden,Costa,aiden.costa177@corp.example.com,+1-656-229-4157,non_binary,1975-12-20,JOB0177,Data,G07,EMP0495,Dallas,US,terminated,intern,2023-07-13,2023-10-20,137272.11,USD
EMP0178,E100178,Aiden,Smith,aiden.smith178@corp.example.com,+1-473-811-5105,female,1974-12-27,JOB0178,Finance,G06,EMP0602,Austin,US,active,part_time,2023-11-10,,121550.13,USD
EMP0179,E100179,Jackson,Brown,jackson.brown179@corp.example.com,+1-357-635-5752,female,2002-06-19,JOB0179,Legal,G11,EMP0628,San Francisco,US,active,contract,2021-06-07,,192100.88,USD
EMP0180,E100180,Jacob,Murphy,jacob.murphy180@corp.example.com,+1-634-278-9531,prefer_not_to_say,1998-08-19,JOB0180,Legal,G06,EMP0801,Chicago,US,on_leave,part_time,2018-04-03,,124662.38,USD
EMP0181,E100181,Logan,Davis,logan.davis181@corp.example.com,+1-951-922-7295,non_binary,1970-11-04,JOB0181,Sales,G07,EMP0672,Austin,US,active,full_time,2022-05-12,,137805.45,USD
EMP0182,E100182,Noah,Robinson,noah.robinson182@corp.example.com,+1-840-422-4193,female,1994-02-22,JOB0182,Product,G04,EMP0377,Hyderabad,IN,on_leave,contract,2023-11-22,,29286.94,INR
EMP0183,E100183,Aria,Harris,aria.harris183@corp.example.com,+1-876-572-9538,female,1993-03-29,JOB0183,HR,G05,EMP0205,Austin,US,on_leave,full_time,2025-08-18,,112225.80,USD
EMP0184,E100184,Sofia,Thomas,sofia.thomas184@corp.example.com,+1-332-714-5223,prefer_not_to_say,1965-05-31,JOB0184,Finance,G09,EMP0465,Denver,US,active,part_time,2021-11-11,,165906.18,USD
EMP0185,E100185,Jackson,Moore,jackson.moore185@corp.example.com,+1-622-809-6558,male,1975-06-01,JOB0185,Marketing,G04,EMP0233,Dallas,US,terminated,contract,2026-03-05,2026-05-19,99495.11,USD
EMP0186,E100186,Jackson,Singh,jackson.singh186@corp.example.com,+1-430-575-5130,male,1984-06-23,JOB0186,HR,G10,EMP1000,Toronto,CA,active,full_time,2017-06-25,,153940.92,USD
EMP0187,E100187,Mia,Harris,mia.harris187@corp.example.com,+1-213-491-2555,non_binary,2003-12-28,JOB0187,HR,G01,EMP0732,Austin,US,active,intern,2018-05-23,,58142.85,USD
EMP0188,E100188,Jack,Lopez,jack.lopez188@corp.example.com,+1-674-208-4910,male,1975-09-09,JOB0188,Marketing,G06,EMP0905,San Francisco,US,on_leave,part_time,2020-01-08,,125926.00,USD
EMP0189,E100189,Alexander,Rodriguez,alexander.rodriguez189@corp.example.com,+1-884-440-2690,female,1978-06-02,JOB0189,Supply Chain,G02,EMP0047,Bengaluru,IN,active,full_time,2017-07-01,,21320.24,INR
EMP0190,E100190,Emily,Smith,emily.smith190@corp.example.com,+1-533-910-4397,prefer_not_to_say,1998-05-03,JOB0190,HR,G09,EMP0058,Atlanta,US,terminated,intern,2019-05-07,2025-03-15,165926.24,USD
EMP0191,E100191,Mia,Wilson,mia.wilson191@corp.example.com,+1-353-409-3163,non_binary,1989-07-29,JOB0191,Sales,G04,EMP0994,Austin,US,retired,contract,2020-12-31,,94951.23,USD
EMP0192,E100192,Michael,Clark,michael.clark192@corp.example.com,+1-289-319-6359,prefer_not_to_say,1972-11-01,JOB0192,Operations,G07,EMP0525,San Francisco,US,active,full_time,2025-11-06,,134485.09,USD
EMP0193,E100193,Mason,Robinson,mason.robinson193@corp.example.com,+1-672-846-4339,non_binary,1978-12-04,JOB0193,Data,G01,EMP0348,Bengaluru,IN,on_leave,part_time,2022-12-11,,18119.46,INR
EMP0194,E100194,Evelyn,Smith,evelyn.smith194@corp.example.com,+1-952-300-1542,male,1974-02-12,JOB0194,IT,G02,EMP0329,San Francisco,US,active,full_time,2016-01-15,,70515.92,USD
EMP0195,E100195,Mason,Hernandez,mason.hernandez195@corp.example.com,+1-404-278-3340,female,1975-11-03,JOB0195,Data,G04,EMP0861,Hyderabad,IN,on_leave,part_time,2014-05-03,,30416.15,INR
EMP0196,E100196,Mateo,Martin,mateo.martin196@corp.example.com,+1-967-238-6335,female,1981-12-16,JOB0196,HR,G12,EMP0094,London,UK,active,part_time,2017-04-01,,185932.00,GBP
EMP0197,E100197,Mia,Garcia,mia.garcia197@corp.example.com,+1-570-943-6518,non_binary,1989-01-02,JOB0197,Finance,G09,EMP0481,Austin,US,terminated,full_time,2019-03-24,2022-09-30,161485.51,USD
EMP0198,E100198,Emma,Nguyen,emma.nguyen198@corp.example.com,+1-955-953-5999,prefer_not_to_say,1968-05-03,JOB0198,IT,G03,EMP0376,Chicago,US,on_leave,part_time,2023-06-12,,82835.03,USD
EMP0199,E100199,Harper,Kim,harper.kim199@corp.example.com,+1-997-586-5894,female,1987-03-19,JOB0199,Engineering,G04,EMP0494,Atlanta,US,retired,part_time,2015-12-17,,98158.46,USD
EMP0200,E100200,Elijah,Thompson,elijah.thompson200@corp.example.com,+1-739-784-1543,female,1971-09-05,JOB0200,IT,G02,EMP0867,London,UK,terminated,contract,2023-07-23,2025-07-02,64734.72,GBP
EMP0201,E100201,Elena,Nguyen,elena.nguyen201@corp.example.com,+1-795-944-3879,female,1971-11-13,JOB0201,Finance,G11,EMP0229,Hyderabad,IN,active,part_time,2021-03-18,,57141.52,INR
EMP0202,E100202,Amelia,Nguyen,amelia.nguyen202@corp.example.com,+1-365-322-5381,female,2002-09-07,JOB0202,Engineering,G02,EMP0910,Dallas,US,on_leave,part_time,2021-02-22,,68108.24,USD
EMP0203,E100203,Evelyn,Kim,evelyn.kim203@corp.example.com,+1-707-795-6519,prefer_not_to_say,1967-11-21,JOB0203,Product,G05,EMP0018,Chicago,US,active,intern,2025-03-13,,112793.38,USD
EMP0204,E100204,Sofia,Williams,sofia.williams204@corp.example.com,+1-942-849-3532,male,1976-01-08,JOB0204,Product,G03,EMP0473,New York,US,active,intern,2025-04-30,,87498.58,USD
EMP0205,E100205,Noah,Lewis,noah.lewis205@corp.example.com,+1-762-924-6223,non_binary,1989-04-22,JOB0205,Engineering,G10,EMP0869,Toronto,CA,terminated,full_time,2018-01-04,2022-08-13,153091.50,USD
EMP0206,E100206,Daniel,Chen,daniel.chen206@corp.example.com,+1-907-887-2702,prefer_not_to_say,1973-12-03,JOB0206,Marketing,G10,EMP0126,Toronto,CA,active,contract,2017-12-10,,155816.92,USD
EMP0207,E100207,Ananya,White,ananya.white207@corp.example.com,+1-266-642-4144,prefer_not_to_say,1971-11-01,JOB0207,Operations,G03,EMP0869,Atlanta,US,active,part_time,2014-05-02,,87080.86,USD
EMP0208,E100208,Wei,Brown,wei.brown208@corp.example.com,+1-718-219-3885,female,1989-05-01,JOB0208,Data,G04,EMP0081,Hyderabad,IN,active,contract,2023-08-25,,29550.99,INR
EMP0209,E100209,Isabella,Patel,isabella.patel209@corp.example.com,+1-883-310-5811,male,1967-06-01,JOB0209,Engineering,G11,EMP0491,Chicago,US,active,part_time,2023-06-17,,191225.77,USD
EMP0210,E100210,Mia,Rodriguez,mia.rodriguez210@corp.example.com,+1-350-213-9121,female,1981-06-28,JOB0210,Facilities,G12,EMP0676,London,UK,on_leave,intern,2017-07-10,,188486.12,GBP
EMP0211,E100211,Aria,Silva,aria.silva211@corp.example.com,+1-783-474-8575,non_binary,1967-06-12,JOB0211,Finance,G08,EMP0413,Toronto,CA,on_leave,part_time,2019-02-01,,133960.29,USD
EMP0212,E100212,Yuki,Patel,yuki.patel212@corp.example.com,+1-773-543-6164,male,1998-08-03,JOB0212,IT,G10,EMP0121,Seattle,US,active,part_time,2018-11-16,,179713.18,USD
EMP0213,E100213,Yuki,Hernandez,yuki.hernandez213@corp.example.com,+1-300-753-2134,female,1969-07-21,JOB0213,Marketing,G09,EMP0367,Seattle,US,active,full_time,2016-04-18,,165356.85,USD
EMP0214,E100214,Harper,Thompson,harper.thompson214@corp.example.com,+1-454-355-8934,male,1972-12-18,JOB0214,Customer Success,G12,EMP0452,London,UK,retired,intern,2021-11-22,,185068.37,GBP
EMP0215,E100215,Elena,Moore,elena.moore215@corp.example.com,+1-931-794-6815,non_binary,1983-08-03,JOB0215,IT,G06,EMP0563,Toronto,CA,terminated,part_time,2017-04-12,2025-10-12,108308.90,USD
EMP0216,E100216,Sebastian,Hernandez,sebastian.hernandez216@corp.example.com,+1-996-293-4830,prefer_not_to_say,2001-03-23,JOB0216,Supply Chain,G06,EMP0994,Dallas,US,active,contract,2017-06-04,,126356.24,USD
EMP0217,E100217,Owen,Chen,owen.chen217@corp.example.com,+1-580-685-3473,non_binary,1986-12-27,JOB0217,Security,G11,EMP0390,San Francisco,US,on_leave,full_time,2014-05-08,,191839.35,USD
EMP0218,E100218,Ethan,Perez,ethan.perez218@corp.example.com,+1-577-222-9363,non_binary,2003-11-24,JOB0218,Legal,G01,EMP0310,Denver,US,retired,contract,2017-04-13,,57202.60,USD
EMP0219,E100219,Arjun,Khan,arjun.khan219@corp.example.com,+1-239-768-7967,male,1985-12-20,JOB0219,Supply Chain,G02,EMP0775,Toronto,CA,retired,part_time,2024-05-09,,59691.33,USD
EMP0220,E100220,Abigail,Kim,abigail.kim220@corp.example.com,+1-829-434-6392,non_binary,1984-06-21,JOB0220,Engineering,G05,EMP0662,Atlanta,US,retired,part_time,2020-01-22,,110273.04,USD
EMP0221,E100221,Liam,Anderson,liam.anderson221@corp.example.com,+1-414-765-3922,male,1989-01-02,JOB0221,Finance,G07,EMP0322,New York,US,active,part_time,2016-06-18,,136320.59,USD
EMP0222,E100222,Zoey,White,zoey.white222@corp.example.com,+1-750-796-7933,male,1967-02-22,JOB0222,Facilities,G01,EMP0635,Hyderabad,IN,active,part_time,2023-10-11,,17048.49,INR
EMP0223,E100223,Oliver,Lopez,oliver.lopez223@corp.example.com,+1-749-462-5435,prefer_not_to_say,1973-09-19,JOB0223,Sales,G07,EMP0162,Denver,US,active,part_time,2025-12-26,,134862.74,USD
EMP0224,E100224,Daniel,Silva,daniel.silva224@corp.example.com,+1-892-698-7569,female,1982-10-29,JOB0224,Customer Success,G05,EMP0595,Atlanta,US,active,intern,2024-12-14,,107885.66,USD
EMP0225,E100225,Scarlett,Murphy,scarlett.murphy225@corp.example.com,+1-865-514-9492,non_binary,1984-05-01,JOB0225,Supply Chain,G03,EMP0022,Denver,US,retired,full_time,2020-03-02,,82044.18,USD
EMP0226,E100226,Omar,Chen,omar.chen226@corp.example.com,+1-327-772-8430,non_binary,1981-01-15,JOB0226,Engineering,G03,EMP0484,Hyderabad,IN,active,part_time,2020-10-12,,26672.54,INR
EMP0227,E100227,Elena,Sanchez,elena.sanchez227@corp.example.com,+1-414-695-2255,female,1991-06-19,JOB0227,Sales,G05,EMP0458,Dallas,US,terminated,part_time,2019-09-15,2021-04-10,111292.58,USD
EMP0228,E100228,James,Miller,james.miller228@corp.example.com,+1-801-762-1591,female,1998-08-03,JOB0228,Legal,G02,EMP0114,Austin,US,active,contract,2020-08-24,,70806.18,USD
EMP0229,E100229,Emma,Wilson,emma.wilson229@corp.example.com,+1-655-878-3716,male,2000-11-18,JOB0229,Operations,G04,EMP0641,Chicago,US,terminated,contract,2019-03-20,2020-05-11,96801.73,USD
EMP0230,E100230,Aiden,Kim,aiden.kim230@corp.example.com,+1-995-987-9518,female,1996-11-16,JOB0230,HR,G02,EMP0965,San Francisco,US,retired,part_time,2015-11-15,,72864.75,USD
EMP0231,E100231,Nora,Martin,nora.martin231@corp.example.com,+1-783-258-2076,male,2003-04-15,JOB0231,Engineering,G07,EMP0892,Hyderabad,IN,terminated,contract,2024-06-01,2025-06-25,41941.17,INR
EMP0232,E100232,Sebastian,Nguyen,sebastian.nguyen232@corp.example.com,+1-642-555-9293,non_binary,1972-04-01,JOB0232,IT,G01,EMP0745,Austin,US,terminated,intern,2016-03-17,2020-10-30,55931.26,USD
EMP0233,E100233,Abigail,Williams,abigail.williams233@corp.example.com,+1-395-453-2215,male,1994-07-12,JOB0233,Customer Success,G10,EMP0882,Atlanta,US,active,intern,2018-12-03,,178503.98,USD
EMP0234,E100234,Elijah,Brown,elijah.brown234@corp.example.com,+1-270-945-2766,male,1993-12-13,JOB0234,Operations,G02,EMP0061,Seattle,US,terminated,part_time,2017-02-23,2024-11-30,72544.08,USD
EMP0235,E100235,Priya,Johnson,priya.johnson235@corp.example.com,+1-353-280-1774,prefer_not_to_say,1967-05-05,JOB0235,Engineering,G03,EMP0330,San Francisco,US,terminated,intern,2014-06-15,2014-09-02,81164.48,USD
EMP0236,E100236,Amelia,Lopez,amelia.lopez236@corp.example.com,+1-347-927-1909,male,1999-03-11,JOB0236,Customer Success,G12,EMP0202,San Francisco,US,active,contract,2016-05-06,,204463.02,USD
EMP0237,E100237,Wei,Khan,wei.khan237@corp.example.com,+1-220-980-9997,female,2000-01-24,JOB0237,Marketing,G02,EMP0685,San Francisco,US,on_leave,part_time,2019-12-24,,68835.04,USD
EMP0238,E100238,Fatima,Lewis,fatima.lewis238@corp.example.com,+1-264-504-9951,non_binary,1998-01-14,JOB0238,Customer Success,G10,EMP0799,Bengaluru,IN,on_leave,contract,2022-08-20,,54571.98,INR
EMP0239,E100239,Wei,Taylor,wei.taylor239@corp.example.com,+1-705-589-3744,female,1996-05-07,JOB0239,Customer Success,G06,EMP0469,Hyderabad,IN,on_leave,contract,2014-06-26,,37970.31,INR
EMP0240,E100240,Logan,Patel,logan.patel240@corp.example.com,+1-899-260-3290,male,1990-04-12,JOB0240,Engineering,G03,EMP0072,Denver,US,active,contract,2017-02-21,,85951.22,USD
EMP0241,E100241,Abigail,Costa,abigail.costa241@corp.example.com,+1-988-411-9400,male,1973-05-19,JOB0241,IT,G11,EMP0422,Chicago,US,active,intern,2020-05-20,,191524.28,USD
EMP0242,E100242,Lily,Silva,lily.silva242@corp.example.com,+1-942-445-3462,female,1984-02-04,JOB0242,Facilities,G03,EMP0010,San Francisco,US,terminated,full_time,2018-06-03,2025-03-19,87391.72,USD
EMP0243,E100243,Sophia,Ali,sophia.ali243@corp.example.com,+1-392-415-1412,prefer_not_to_say,2004-02-14,JOB0243,IT,G11,EMP0512,Denver,US,terminated,full_time,2023-01-29,2025-11-05,193510.75,USD
