case_id,customer_id,case_type,assigned_agent,opened_date,closed_date,status
CSE57DAD7F5BC,CUST100002471,Contract Dispute,Sarah Barnes,2026-06-06,2026-07-10,Open
CSE892CE1C13E,CUST100009065,Fraud Investigation,Emma Martinez,2026-04-17,2026-05-31,Closed
CSE149B4568D8,CUST100088754,Fraud Investigation,Christopher Banks,2026-07-17,2026-08-09,Closed
CSE5C03DFC0C9,CUST100046914,Escalated Complaint,Jerome Patel,2026-03-29,2026-04-24,Closed
CSE59F95A3B4C,CUST100017657,Escalated Complaint,Daniel Barnett,2026-04-28,2026-06-11,Closed
CSEF3623FF0E1,CUST100092854,Warranty Claim,Christopher Johnson,2026-07-18,2026-07-31,Open
CSE3773783558,CUST100079915,Warranty Claim,Sharon Murphy,2026-06-05,2026-06-12,Closed
CSE1CECC0584E,CUST100061715,Escalated Complaint,Wendy Johnson,2026-07-05,2026-07-14,Closed
CSE2C456E9C88,CUST100029639,Warranty Claim,Jason Burch,2026-02-06,2026-02-14,Closed
CSEAD29240557,CUST100041488,Contract Dispute,Vincent Johnson,2026-04-24,2026-05-22,Closed
CSEED99A92BC7,CUST100079654,Retention Save,Dorothy Nguyen,2026-02-21,2026-03-07,Closed
CSE865E9048BE,CUST100036331,Warranty Claim,Danielle Wheeler,2026-06-05,,Closed
CSE03DAE8DFCC,CUST100070079,Fraud Investigation,David Murphy,2026-03-08,2026-04-11,Open
CSEA32F3E9593,CUST100033465,Retention Save,Benjamin Marshall,2026-01-28,2026-02-26,Closed
CSE03DFEA6AA2,CUST100017101,Fraud Investigation,Lonnie Barrett,2026-03-30,2026-04-20,Open
CSE65DCE4F074,CUST100037719,Retention Save,Virginia Zimmerman,2026-06-07,2026-06-27,Closed
CSEC3DD1D7ADD,CUST100027208,Contract Dispute,Jessica Ingram,2026-04-19,2026-04-23,Closed
CSE43E905B620,CUST100027594,Contract Dispute,Michelle Alvarez,2026-07-22,2026-08-25,Closed
CSE25F23F575E,CUST100064308,Fraud Investigation,Tara Hansen,2026-06-28,2026-07-14,Closed
CSEAC99BD7C2B,CUST100042054,Fraud Investigation,Bryan Wise,2026-01-04,2026-01-20,Closed
CSE9C903301FF,CUST100031963,Retention Save,Heather Moore MD,2026-03-22,2026-04-21,Pending Customer Response
CSEAA19848F60,CUST100047351,Warranty Claim,Anthony Hammond,2026-04-05,2026-05-13,Closed
CSE5F1E2E3C74,CUST100077037,Escalated Complaint,Amanda Jones DVM,2026-05-28,2026-07-05,Closed
CSE7CAEEA71CD,CUST100089767,Warranty Claim,Alicia Ryan,2026-02-28,2026-03-25,Open
CSE20BEB7D596,CUST100054234,Escalated Complaint,Thomas Nelson,2026-02-25,,Closed
CSEFEDE781981,CUST100027770,Retention Save,Mr. Andrew Khan MD,2026-07-13,2026-07-29,Closed
CSE6026F48999,CUST100039261,Warranty Claim,Michael Rodriguez,2026-02-22,2026-03-24,Closed
CSEDDE0BA8570,CUST100080542,Escalated Complaint,Michael Bradshaw,2026-07-07,,Closed
CSE65107C35A2,CUST100063898,Contract Dispute,Lisa Brown,2026-07-16,2026-07-28,Open
CSEAA57C448D3,CUST100019173,Retention Save,Robert Green,2026-03-15,2026-03-18,Open
CSEBB13734AAD,CUST100002616,Fraud Investigation,Katherine Watkins,2026-03-20,2026-03-24,Closed
CSE07A30F1068,CUST100056869,Escalated Complaint,Kimberly Goodman,2026-05-02,2026-05-15,Closed
CSE0606A8114B,CUST100088427,Retention Save,Patricia Chambers,2026-05-04,2026-06-06,Closed
CSE1E2F2CACD4,CUST100094797,Escalated Complaint,John Hall,2026-02-10,2026-03-07,Closed
CSEEA2406C388,CUST100041685,Retention Save,Donna Reynolds,2026-02-18,2026-03-01,Closed
CSE4B6EE93958,CUST100027903,Contract Dispute,Laura Hawkins,2026-02-01,2026-02-09,Closed
CSE7A3A3E83CF,CUST100003903,Warranty Claim,Chris Moore,2026-06-18,2026-06-25,Closed
CSE67E8F1A545,CUST100007336,Contract Dispute,Terry Gonzalez,2026-01-25,2026-03-01,Closed
CSEAD5C24CEC8,CUST100062016,Retention Save,Tracy Lloyd,2026-07-13,2026-08-11,Closed
CSE7F9EE51F07,CUST100028052,Escalated Complaint,Paul Edwards,2026-06-28,2026-07-13,Closed
CSE50AAB5380C,CUST100069652,Retention Save,Alexis Elliott,2026-02-03,2026-02-23,Open
CSEBD871FBC82,CUST100053410,Warranty Claim,Aaron Woods,2026-03-18,2026-03-26,Closed
CSEA86A636CAE,CUST100053301,Escalated Complaint,Valerie Horton,2026-04-13,2026-05-02,Closed
CSE56FEE3C84F,CUST100096187,Retention Save,Sandra Lewis DVM,2026-01-13,2026-01-31,Closed
CSE39546E7518,CUST100006029,Retention Save,Penny Cooper,2026-03-19,,Open
CSEFDB279D188,CUST100095196,Fraud Investigation,Suzanne Durham,2026-01-17,2026-02-19,Open
CSE3321FBB6C8,CUST100069550,Warranty Claim,Amy Torres,2026-07-04,2026-08-07,Open
CSEABC8D127E8,CUST100088743,Contract Dispute,Charles Harris,2026-07-12,,Closed
CSE91F422E20A,CUST100099760,Fraud Investigation,Carrie Rodriguez DVM,2026-07-02,,Pending Customer Response
CSEACF35A705A,CUST100052107,Warranty Claim,Kyle Mejia,2026-02-04,,Closed
CSE208EA4C260,CUST100080891,Escalated Complaint,William Watkins,2026-06-25,,Closed
CSE1142F2451F,CUST100017438,Retention Save,Ann Macias,2026-05-13,,Closed
CSECE4280F1E3,CUST100042444,Contract Dispute,Michelle Robertson,2026-01-15,2026-02-23,Closed
CSE5FF360E023,CUST100067518,Fraud Investigation,Shelly Nielsen,2026-03-27,2026-04-12,Closed
CSED18843BE94,CUST100030811,Contract Dispute,April Martinez,2026-02-22,,Closed
CSEE61A4870A0,CUST100080380,Escalated Complaint,Anne Grant,2026-07-02,,Closed
CSE86A0BA40B8,CUST100062923,Retention Save,Veronica May,2026-05-31,,Pending Customer Response
CSE666F39DACE,CUST100097535,Fraud Investigation,Carrie Wallace,2026-02-09,2026-03-17,Closed
CSE7F4598F3F3,CUST100078512,Retention Save,Robert Fuentes,2026-01-08,2026-01-13,Closed
CSEE2FE4F6929,CUST100042208,Fraud Investigation,Victoria Campbell,2026-07-01,2026-08-02,Closed
CSEEFE87D6F3F,CUST100049744,Retention Save,Vanessa Murphy,2026-04-19,2026-05-14,Closed
CSE7CD535E255,CUST100002343,Escalated Complaint,Anthony Smith,2026-01-26,2026-02-09,Closed
CSEC6CFEA6C11,CUST100090620,Retention Save,Kevin Rodriguez,2026-07-02,,Open
CSECB32AA9925,CUST100031570,Retention Save,Carolyn Mejia,2026-06-18,2026-07-23,Closed
CSE55261BCDA0,CUST100007141,Retention Save,Dana Jackson,2026-06-17,,Open
CSE330FB792C9,CUST100012503,Contract Dispute,Amanda Hall,2026-01-02,2026-02-06,Closed
CSE030D2D6B7E,CUST100025996,Retention Save,Stephen Gonzalez,2026-04-01,2026-04-27,Closed
CSE98BA35E6E6,CUST100098235,Retention Save,Claudia Massey,2026-05-20,2026-05-30,Open
CSE1BB2604187,CUST100081037,Fraud Investigation,Mark Smith,2026-02-02,2026-02-20,Closed
CSEDC248DF329,CUST100018978,Retention Save,Alexis Salazar,2026-01-16,,Closed
CSE2908FE28C1,CUST100066515,Contract Dispute,Brian Branch,2026-02-22,,Closed
CSEED2E9A57DB,CUST100086806,Fraud Investigation,Matthew Lucas,2026-06-21,,Closed
CSE26A8738243,CUST100042863,Contract Dispute,Hayley Singh,2026-06-01,2026-06-26,Closed
CSE3CBD4117D1,CUST100099163,Warranty Claim,Sydney Chapman,2026-01-28,2026-02-27,Open
CSE21F3FFAEDE,CUST100029080,Escalated Complaint,Bryan Hooper,2026-01-20,2026-02-28,Closed
CSE542E7BDF30,CUST100098082,Fraud Investigation,Robert Alvarez,2026-03-16,,Open
CSE445BBEDC2B,CUST100070358,Escalated Complaint,Julie Wilson,2026-01-15,2026-02-27,Closed
CSEE6328819CD,CUST100059007,Warranty Claim,Dennis Miller,2026-05-19,2026-06-30,Closed
CSEE1CC8B1ECD,CUST100043223,Escalated Complaint,Bradley Salas,2026-07-20,2026-08-10,Closed
CSED035010977,CUST100036815,Escalated Complaint,Tina Petty,2026-02-09,2026-02-11,Closed
CSE83482B5997,CUST100052499,Warranty Claim,Dawn Cook,2026-03-10,2026-03-29,Closed
CSEE71CFE5568,CUST100080381,Warranty Claim,Scott Massey,2026-03-01,2026-04-02,Closed
CSED6BFAF350E,CUST100065615,Retention Save,Nicole Holland,2026-03-23,2026-04-30,Closed
CSE592C5C94EE,CUST100094882,Escalated Complaint,Kathy Mason,2026-02-21,2026-03-02,Closed
CSE686F3BD158,CUST100072034,Warranty Claim,John Robles,2026-02-23,2026-04-01,Pending Customer Response
CSED3C85969F5,CUST100069823,Escalated Complaint,Angela Johnson,2026-01-05,,Closed
CSE86730BDAAC,CUST100024819,Contract Dispute,Juan Potts,2026-03-25,,Closed
CSEE1E206C76B,CUST100056391,Fraud Investigation,Derrick Bryan,2026-01-13,2026-02-09,Pending Customer Response
CSEBF52597BD2,CUST100006990,Retention Save,Kenneth Hicks,2026-05-11,2026-05-14,Closed
CSE0E53D2042E,CUST100062445,Retention Save,Anthony Miller,2026-04-08,2026-04-10,Closed
CSEBA6B2379C6,CUST100095034,Fraud Investigation,Manuel Williams,2026-04-09,2026-04-27,Closed
CSEE5D57FAC87,CUST100028740,Retention Save,Douglas Carlson,2026-06-03,2026-06-23,Closed
CSEA3C0481BAD,CUST100073377,Warranty Claim,Mark Mcgrath,2026-02-18,2026-03-25,Closed
CSE76D55086CB,CUST100091350,Fraud Investigation,Lisa Paul,2026-01-23,2026-03-05,Closed
CSE7B633788B4,CUST100064817,Warranty Claim,Nathan Porter,2026-05-11,,Closed
CSE0CCC56EF51,CUST100050892,Fraud Investigation,Joseph Walker III,2026-01-26,,Open
CSE91CD04DCC1,CUST100072836,Warranty Claim,Laura Butler,2026-06-02,2026-06-20,Closed
CSE7957D6B064,CUST100063353,Contract Dispute,Alexis Kaiser,2026-02-02,,Closed
CSE3FD0118385,CUST100077966,Contract Dispute,Destiny Hall,2026-04-17,2026-05-02,Closed
CSE1E934641E5,CUST100043123,Fraud Investigation,Andre Booker,2026-03-26,2026-04-19,Open
CSED751730374,CUST100042933,Warranty Claim,Brian Moore,2026-03-15,2026-04-26,Closed
CSE85E7F1D6BA,CUST100070107,Escalated Complaint,Jessica Johnson,2026-01-10,2026-01-18,Open
CSEC7326A525F,CUST100042809,Escalated Complaint,Christine Orozco,2026-07-03,2026-07-23,Open
CSE8BD3A11F56,CUST100085409,Escalated Complaint,Emily Burch,2026-01-23,2026-01-27,Open
CSE689518816F,CUST100097086,Warranty Claim,Jessica Nguyen,2026-02-09,2026-03-21,Closed
CSE025550A6AE,CUST100072184,Warranty Claim,Philip Zamora,2026-06-04,2026-07-10,Closed
CSEDC6137B246,CUST100096203,Contract Dispute,Sara Parrish,2026-06-27,2026-07-14,Open
CSE57DEBCE87C,CUST100098992,Fraud Investigation,Marc Reyes,2026-05-04,2026-05-14,Closed
CSE4C30D383CD,CUST100028367,Escalated Complaint,Ian Bush,2026-04-15,2026-04-17,Closed
CSE39EE9C5258,CUST100033234,Fraud Investigation,Michelle Khan,2026-04-24,,Closed
CSEB5452424CE,CUST100094870,Fraud Investigation,Lisa Barrera,2026-01-26,,Closed
CSE6363A5104A,CUST100063445,Escalated Complaint,Joseph Wright,2026-02-04,,Closed
CSE1077C92961,CUST100080831,Retention Save,Kathleen Arnold,2026-03-23,2026-04-01,Closed
CSE67017DABCF,CUST100050120,Contract Dispute,Lauren Hess,2026-03-06,2026-03-17,Closed
CSE8C536203BE,CUST100065058,Contract Dispute,Aaron English,2026-02-26,2026-02-27,Closed
CSE63EAFE18CB,CUST100020415,Retention Save,Lori Brewer,2026-07-20,,Closed
CSEF5F89F2501,CUST100082348,Retention Save,Christy Hoffman,2026-02-23,2026-03-11,Closed
CSE07EAC809E9,CUST100045765,Retention Save,Mckenzie Harris,2026-02-11,2026-03-06,Closed
CSEAE79B535D5,CUST100098566,Escalated Complaint,Eric Mckay,2026-07-21,2026-08-20,Closed
CSEDAC7CCB5C3,CUST100000569,Warranty Claim,Brian Gonzalez,2026-06-08,2026-07-05,Closed
CSEAC86A4DF59,CUST100051217,Escalated Complaint,Michelle Farmer,2026-02-09,,Closed
CSE0491D9DA60,CUST100047979,Warranty Claim,Anthony Thompson,2026-05-01,,Closed
CSEC65713F1A3,CUST100010264,Fraud Investigation,Nicole Cardenas,2026-06-07,2026-06-11,Closed
CSE3F0F5E6805,CUST100071898,Fraud Investigation,Andrew Mcguire,2026-06-09,,Open
CSE5E6306A313,CUST100020136,Fraud Investigation,Brett Huffman,2026-06-10,2026-07-01,Closed
CSE5EC946C8F5,CUST100058676,Escalated Complaint,Aaron Floyd,2026-06-13,2026-07-19,Closed
CSE5EDD6A7838,CUST100035319,Contract Dispute,Isaac Serrano,2026-01-19,,Closed
CSE3A0085D8B3,CUST100041390,Escalated Complaint,Emma Esparza,2026-03-06,,Open
CSEC66A4EAAC4,CUST100063648,Warranty Claim,Sherry Dorsey,2026-03-04,2026-03-19,Closed
CSE32682C39D8,CUST100016951,Escalated Complaint,Lisa Martin,2026-05-03,2026-05-18,Closed
CSE8B9E807237,CUST100052374,Contract Dispute,Shawn Williams,2026-04-13,2026-05-22,Closed
CSE912765E2E3,CUST100044120,Fraud Investigation,Nancy Flynn,2026-06-10,,Closed
CSE835B4BC782,CUST100099782,Escalated Complaint,Jennifer Stanley,2026-03-29,2026-05-06,Closed
CSE875582FA80,CUST100023628,Escalated Complaint,Casey Walters,2026-07-07,2026-07-09,Closed
CSE7C44B5DC22,CUST100080808,Fraud Investigation,Alex Fleming,2026-04-19,2026-05-18,Closed
CSE78CE13107D,CUST100075595,Contract Dispute,Matthew Gallagher,2026-07-04,2026-07-23,Open
CSE144A460FC6,CUST100079210,Retention Save,Carol Quinn,2026-05-13,2026-06-02,Closed
CSE2832DC55C5,CUST100074638,Warranty Claim,Eddie Rhodes,2026-04-14,2026-04-29,Open
CSE0238105359,CUST100027047,Warranty Claim,Mr. Jeremy Thompson,2026-06-07,2026-06-21,Closed
CSEA6ABBC8BE2,CUST100072076,Retention Save,Chad Williams,2026-04-02,,Pending Customer Response
CSE1394A209ED,CUST100078725,Escalated Complaint,Martha Underwood,2026-06-28,,Open
CSE6A2F016C14,CUST100020508,Escalated Complaint,Emily Kelly,2026-03-12,,Closed
CSE63F3A957E0,CUST100040601,Warranty Claim,Dorothy Cook,2026-03-11,2026-04-16,Closed
CSEA3E94064DB,CUST100006049,Fraud Investigation,Julia Singh,2026-03-04,2026-04-13,Closed
CSE8F46FD1159,CUST100097339,Fraud Investigation,Timothy Greene,2026-02-02,2026-02-06,Closed
CSEBA3A00EAA0,CUST100095768,Contract Dispute,Shannon Wong,2026-02-08,2026-03-22,Pending Customer Response
CSE1D6C7722A6,CUST100004215,Escalated Complaint,Jennifer Taylor,2026-06-11,2026-06-23,Closed
CSE52CE29BDF4,CUST100054150,Contract Dispute,Michele Ford,2026-02-10,,Pending Customer Response
CSE49EAA6352E,CUST100050480,Fraud Investigation,Aaron Miller,2026-03-11,2026-04-02,Open
CSE79548A9EB2,CUST100080371,Fraud Investigation,Rebecca Mills,2026-04-08,2026-04-19,Closed
CSED560F429F9,CUST100093097,Fraud Investigation,Eduardo Bowers,2026-06-04,,Closed
CSE4793056BA3,CUST100035684,Retention Save,Maria Brown,2026-05-07,,Pending Customer Response
CSE7754699DDA,CUST100024905,Retention Save,Elizabeth Werner,2026-05-09,2026-05-30,Closed
CSECD14972CF1,CUST100057543,Fraud Investigation,Mary Clark,2026-07-03,2026-07-14,Open
CSE706990B7B9,CUST100009805,Fraud Investigation,Michelle Brown,2026-05-18,2026-06-21,Closed
CSEE984E75613,CUST100044418,Warranty Claim,Kathryn Rhodes,2026-03-21,2026-04-26,Closed
CSE683EFD2631,CUST100024720,Retention Save,Michael Meyer,2026-04-27,,Closed
CSE6F13EB36CB,CUST100044209,Warranty Claim,Anthony Koch,2026-01-17,,Pending Customer Response
CSE582FE0029B,CUST100043991,Escalated Complaint,Mark Gonzales,2026-01-06,2026-02-17,Closed
CSEFE17666716,CUST100049531,Warranty Claim,Theresa Ellis,2026-02-04,2026-02-25,Closed
CSE4EFFFC54DC,CUST100018370,Retention Save,Scott Moore,2026-03-12,,Closed
CSEE02C817440,CUST100024918,Contract Dispute,Rebecca Cortez,2026-05-05,,Closed
CSE9BC07E340D,CUST100096632,Escalated Complaint,Christina Dodson,2026-06-19,,Open
CSE59EB8C7C44,CUST100031857,Contract Dispute,Todd Williams,2026-01-22,,Closed
CSEF9E10BD5AF,CUST100085716,Retention Save,Sean Watson,2026-06-30,2026-08-08,Closed
CSE6C3B352C76,CUST100097750,Escalated Complaint,Cynthia Sexton,2026-07-05,2026-08-01,Closed
CSE82122CE758,CUST100004188,Warranty Claim,Jason Davies,2026-02-18,2026-02-27,Closed
CSE6104834748,CUST100031578,Contract Dispute,Alan Clark,2026-05-28,2026-06-25,Closed
CSE108D3DC41A,CUST100074163,Contract Dispute,David Robertson,2026-07-19,2026-08-11,Open
CSE4A6129CC04,CUST100036860,Escalated Complaint,Cameron Sanders,2026-02-20,,Pending Customer Response
CSE98B9727E87,CUST100053392,Contract Dispute,James Fields,2026-02-24,2026-03-18,Closed
CSEAE2EC16F1C,CUST100054167,Retention Save,Connie Johnson,2026-02-13,2026-02-16,Closed
CSEAA6A71BC6D,CUST100030292,Warranty Claim,Angela Simmons,2026-03-02,2026-03-23,Closed
CSEE8E9BA446F,CUST100074041,Warranty Claim,Luke Bryant,2026-05-14,2026-05-19,Open
CSE338B10B67B,CUST100043536,Escalated Complaint,Valerie Robinson DDS,2026-06-08,2026-06-23,Closed
CSED71630CB79,CUST100080029,Warranty Claim,Kevin Lang,2026-03-26,2026-04-06,Closed
CSEF381F78B11,CUST100089739,Contract Dispute,Nicholas Peterson,2026-02-26,2026-03-17,Pending Customer Response
CSE76250090E3,CUST100014515,Warranty Claim,Catherine Moore,2026-07-05,2026-07-10,Open
CSE5E56676FF1,CUST100072650,Contract Dispute,Danielle Roberts,2026-07-02,2026-08-02,Closed
CSEAF26EBDAF6,CUST100059524,Warranty Claim,Rachel Gonzalez,2026-04-17,2026-05-02,Closed
CSE986FB50A06,CUST100073065,Contract Dispute,Evan Lin,2026-02-19,2026-03-10,Open
CSEFDA5DB5651,CUST100050819,Retention Save,Ana Friedman,2026-02-21,2026-02-24,Closed
CSE2CC3BC4801,CUST100072553,Contract Dispute,Ryan Parks,2026-05-09,2026-06-17,Closed
CSEDBB7441DB4,CUST100069957,Fraud Investigation,Frances Warren,2026-03-01,2026-04-12,Closed
CSE225F1E4063,CUST100013861,Contract Dispute,Melissa Copeland,2026-04-06,2026-04-22,Closed
CSE4136E59961,CUST100034508,Retention Save,Deborah Nguyen,2026-05-28,2026-06-10,Open
CSEE2185C85EA,CUST100070783,Retention Save,Charles Edwards,2026-02-11,,Closed
CSE8FAE7B29F9,CUST100092243,Retention Save,Daniel Garcia,2026-06-21,2026-07-17,Closed
CSEB99ABCA0C0,CUST100010823,Retention Save,Matthew Rosario,2026-01-07,2026-02-14,Closed
CSE9B7C01E8EA,CUST100090943,Escalated Complaint,William Conley,2026-01-20,,Closed
CSED847646BE5,CUST100046933,Escalated Complaint,Peggy Stafford,2026-01-04,2026-01-05,Closed
CSE3EC1FA2CFF,CUST100065777,Fraud Investigation,Haley Garcia,2026-03-27,,Closed
CSE1ACD071B4D,CUST100018541,Retention Save,Jeremy Cobb,2026-07-19,,Closed
CSE549E7E7C1C,CUST100008325,Warranty Claim,Rebecca Taylor,2026-05-03,2026-05-14,Closed
CSED094F451FF,CUST100097863,Retention Save,Jose Clark,2026-03-28,,Closed
CSEDF72AD8249,CUST100046009,Warranty Claim,William Perkins,2026-04-07,,Closed
CSE548D90E471,CUST100041092,Warranty Claim,Mr. Cody Miller,2026-07-23,2026-07-24,Closed
CSEF1E1C86EB1,CUST100094109,Fraud Investigation,Melissa Rice,2026-04-13,2026-05-15,Closed
CSEE4FBEEBB48,CUST100053187,Fraud Investigation,Grant Cisneros,2026-02-25,2026-03-24,Closed
CSE2EA7DA3951,CUST100073679,Fraud Investigation,Tonya Frost,2026-01-12,2026-02-05,Closed
CSE0F1B0E3679,CUST100031752,Contract Dispute,Thomas Smith,2026-01-02,2026-02-03,Closed
CSEFC77D8FCEC,CUST100031180,Retention Save,Lisa Curtis,2026-05-03,2026-05-16,Closed
CSE78883DC18F,CUST100089988,Escalated Complaint,Steven Barnett,2026-04-19,2026-04-25,Closed
CSE911C35EC25,CUST100012387,Escalated Complaint,Christopher Ruiz,2026-04-11,2026-05-13,Closed
CSE2C5C57806B,CUST100008030,Contract Dispute,Raymond Perez,2026-03-29,2026-04-01,Closed
CSECF16D5EB3F,CUST100052900,Contract Dispute,Eric Braun,2026-04-27,2026-04-30,Open
CSE2CECCACC82,CUST100078766,Retention Save,Samantha Ramirez,2026-02-16,2026-03-20,Closed
CSE640BE5A874,CUST100018986,Escalated Complaint,Michael Silva,2026-06-14,2026-07-15,Closed
CSEE14A37876D,CUST100033695,Retention Save,Leslie Sharp,2026-03-05,2026-04-13,Closed
CSE655A82CD6D,CUST100006293,Fraud Investigation,Timothy Arellano,2026-06-30,2026-07-12,Open
CSEB1A840D424,CUST100023435,Escalated Complaint,Lacey Allen,2026-02-02,2026-03-01,Open
CSE8299C48BE8,CUST100011678,Escalated Complaint,Kyle Stevens,2026-03-04,2026-03-26,Closed
CSEA8E842E855,CUST100004769,Fraud Investigation,Jason Gallagher,2026-04-29,2026-06-05,Closed
CSE6B1A67A80D,CUST100019857,Retention Save,Jamie Knight,2026-06-03,2026-06-11,Open
CSEEA58217125,CUST100004537,Retention Save,Gabriela Mccullough,2026-07-04,2026-07-07,Closed
CSE6E4E856B34,CUST100088352,Retention Save,Virginia Rocha,2026-01-06,2026-01-18,Closed
CSEB279039BEC,CUST100039166,Fraud Investigation,Daniel Odonnell,2026-01-02,2026-01-23,Closed
CSEE9C4C24DFE,CUST100009551,Retention Save,Veronica Guzman,2026-02-03,2026-02-14,Closed
CSEEA35A2444E,CUST100092727,Fraud Investigation,Lydia Blanchard,2026-07-04,,Closed
CSE534B9EC46E,CUST100086818,Fraud Investigation,Carolyn Hayes,2026-05-07,,Closed
CSEB35ED3FD24,CUST100001708,Contract Dispute,Wendy Jones,2026-06-01,2026-06-13,Closed
CSE25891543A0,CUST100027568,Warranty Claim,William Clark,2026-01-13,2026-02-05,Open
CSE6CD987F991,CUST100027957,Contract Dispute,Alexis Jensen,2026-01-23,,Closed
CSE2BF0C11446,CUST100053067,Retention Save,Janet Simpson,2026-04-16,2026-05-29,Closed
CSE104142A872,CUST100040587,Retention Save,Curtis Barrett,2026-06-04,2026-06-29,Closed
CSEC880BDA3AF,CUST100049065,Warranty Claim,Gregory Aguilar,2026-02-07,,Closed
CSE54CEC2673F,CUST100010744,Warranty Claim,Rebecca Contreras,2026-01-13,2026-02-21,Closed
CSE7FEE87ED29,CUST100030256,Fraud Investigation,Isabella Hayes,2026-06-30,2026-07-16,Closed
CSE8687923B60,CUST100017891,Retention Save,Timothy Lyons,2026-05-02,2026-06-06,Closed
CSE7DA4667112,CUST100027762,Contract Dispute,Julian Weaver,2026-05-07,2026-05-31,Open
CSEB5B253AFC7,CUST100094451,Warranty Claim,Nathan Sanchez,2026-04-26,,Closed
CSECDF9F3CF2A,CUST100036950,Escalated Complaint,James Abbott,2026-06-07,,Open
CSEE4CF7C4EC4,CUST100098291,Contract Dispute,Sarah Buckley,2026-03-08,,Closed
CSE099481925B,CUST100012964,Escalated Complaint,Edward Brown,2026-06-02,2026-06-24,Pending Customer Response
CSECB07E4F572,CUST100085691,Retention Save,Ann Patterson,2026-01-04,2026-01-31,Closed
CSED36D2A092B,CUST100010080,Warranty Claim,Kevin Dominguez,2026-03-30,2026-04-06,Pending Customer Response
CSE2FA437CC2D,CUST100021935,Escalated Complaint,Stacey Santos,2026-02-18,,Closed
CSE7D36D5062D,CUST100069938,Fraud Investigation,Michelle Jones,2026-02-28,,Open
CSE3B7950C84A,CUST100062566,Retention Save,Robert Kaiser,2026-04-30,2026-05-11,Open
CSE59D9DE6173,CUST100020799,Warranty Claim,Jordan Mcmahon,2026-04-09,2026-04-20,Closed
CSE5373B5A7A9,CUST100019012,Fraud Investigation,Whitney Garcia,2026-07-12,2026-08-04,Closed
CSE57178C216F,CUST100066013,Retention Save,Charles Moreno,2026-04-20,2026-05-24,Closed
CSE23A9F12DF2,CUST100007710,Retention Save,Joel Carpenter,2026-02-22,2026-03-31,Closed
CSE41FF2040AE,CUST100014798,Fraud Investigation,Melissa Torres,2026-01-18,2026-02-26,Closed
