contact_id,customer_id,contact_type,contact_value,is_primary,verified_flag
CTCE921B4BAB8,CUST100081848,Mobile Phone,+1-298-487-3078,False,True
CTCA513567778,CUST100056720,Mailing Address,"00955 Matthew Trail, Port Randyview, MO 53466",False,True
CTCD2A4877388,CUST100059396,Mailing Address,"87196 Joe Valley Suite 442, Warrenland, FL 23725",False,True
CTCAAADB82479,CUST100064504,Mailing Address,"60864 Kim Squares Suite 189, Bennettport, ND 22510",False,True
CTC4A667DA577,CUST100031514,Mobile Phone,+1-261-422-4102,False,True
CTC66E2DD3BEF,CUST100066321,Mailing Address,"79462 Ronald Isle, Allisonchester, GU 52567",False,True
CTC15BE524892,CUST100067356,Mailing Address,"61873 Matthew Cape, Lake Cherylhaven, NJ 39362",True,True
CTC4F8D7EC861,CUST100097998,Email,martincaleb@example.org,True,True
CTCDC64A73460,CUST100045072,Mobile Phone,+1-236-069-2230,False,True
CTC78A8EEAE02,CUST100063801,Mailing Address,"60529 Jones Mall Suite 320, Pottertown, DE 22968",False,True
CTC493F7E5639,CUST100045601,Email,cheyenne82@example.net,False,True
CTC637C44580D,CUST100068754,Mobile Phone,+1-940-048-1066,False,True
CTC050DD108EB,CUST100058755,Email,phamsteve@example.org,False,False
CTC08B91C66E1,CUST100027845,Home Phone,+1-576-631-1544,False,True
CTC7C3A15F604,CUST100052943,Mobile Phone,+1-552-392-7472,False,True
CTC551E2E9AB7,CUST100010999,Email,ashley95@example.org,False,True
CTC9F800B3E8B,CUST100054861,Home Phone,+1-212-510-6241,True,True
CTC8D5ADD8568,CUST100066220,Mobile Phone,+1-778-739-8824,False,True
CTC81ED19EC68,CUST100017872,Mobile Phone,+1-362-372-9964,False,True
CTC3AD2B97B4B,CUST100045781,Email,vrivera@example.net,False,True
CTCE1B42F1E83,CUST100055678,Mailing Address,"57110 Paula Branch Suite 382, Mooretown, VI 91885",False,True
CTC947A101EB8,CUST100049634,Email,dylan81@example.com,False,True
CTCC61BD60D52,CUST100084575,Mobile Phone,+1-399-627-1220,False,True
CTCF8F2BC4E85,CUST100039592,Email,kclark@example.com,False,True
CTC176E639DE3,CUST100062053,Mailing Address,"894 King Drive, East Lindaborough, WY 52029",False,True
CTCAAB97B373B,CUST100016141,Mailing Address,"28799 Troy Greens Apt. 416, Tonyastad, AK 86353",False,True
CTCC4D449C559,CUST100007974,Mobile Phone,+1-670-400-9056,True,True
CTCD6C224B15C,CUST100013302,Home Phone,+1-057-658-2986,False,True
CTC05CD880CDE,CUST100003185,Mobile Phone,+1-351-301-1559,False,True
CTC8E7BFCC42F,CUST100003048,Home Phone,+1-755-790-2454,False,True
CTCAAB685A43B,CUST100076395,Mobile Phone,+1-320-403-7169,False,True
CTCE6F542A1EA,CUST100037383,Email,latoya88@example.org,True,True
CTC1873C4479B,CUST100027158,Mobile Phone,+1-597-757-0202,False,True
CTC5A89541AC2,CUST100084796,Mobile Phone,+1-748-920-9659,False,True
CTCFAAFFEF99B,CUST100073049,Mobile Phone,+1-348-181-9130,True,True
CTC3145909D40,CUST100063557,Mobile Phone,+1-250-944-1747,False,True
CTC72CA2CD6BD,CUST100064820,Mailing Address,"Unit 8171 Box 8263, DPO AE 54791",True,True
CTC6AF7BB31A1,CUST100001755,Mobile Phone,+1-337-095-3235,True,False
CTCD59690954B,CUST100093585,Mobile Phone,+1-410-933-1208,False,True
CTCF7A595DE61,CUST100087462,Email,marktyler@example.com,True,False
CTCDC58B8438F,CUST100062844,Email,smithcraig@example.org,False,True
CTC2B298A4B12,CUST100011383,Mobile Phone,+1-025-342-8212,False,True
CTC4B9C360510,CUST100052668,Mobile Phone,+1-089-895-3247,False,True
CTC7E4F9D1871,CUST100064184,Email,pereztina@example.com,True,True
CTC7C279C7C94,CUST100078986,Mobile Phone,+1-244-171-9762,False,True
CTC18CF4B4AF5,CUST100080979,Mobile Phone,+1-730-602-9268,False,True
CTCF12575632D,CUST100096236,Home Phone,+1-256-257-7799,True,True
CTC1F664357CF,CUST100006797,Email,emily96@example.com,False,True
CTCD6110551DD,CUST100038451,Mobile Phone,+1-924-519-6425,False,True
CTC2AC60A5AAC,CUST100023833,Email,zburke@example.net,True,True
CTC5F62E0F155,CUST100071988,Email,martinrachael@example.net,True,True
CTCE5D7E202D4,CUST100082917,Mailing Address,"56821 Jaclyn Inlet, East Jessicastad, VT 81738",False,False
CTCDCFEC2D9BE,CUST100056580,Email,randythompson@example.org,True,True
CTCD0047B80A8,CUST100002722,Mobile Phone,+1-577-715-3187,True,False
CTCCB0630E8FA,CUST100033456,Mailing Address,"35277 Daugherty Track Suite 342, Jeremyburgh, VI 27359",False,True
CTCD032C08A5C,CUST100052817,Mailing Address,"5083 Olsen Views, New Natalie, KY 43339",True,True
CTC08DCBBD790,CUST100019018,Mobile Phone,+1-748-682-4745,False,True
CTCC6A530C1BD,CUST100042098,Home Phone,+1-469-553-2525,False,True
CTC97FD30F8E5,CUST100008588,Mailing Address,"798 Mason Passage, Taylorbury, NM 78703",False,True
CTC703F47DF22,CUST100058211,Home Phone,+1-041-991-8688,False,True
CTC9C13038F9A,CUST100062202,Mobile Phone,+1-410-241-8807,False,True
CTCF3E47BDE0D,CUST100036434,Email,martintiffany@example.net,True,False
CTC6251AC2256,CUST100019848,Email,amandadiaz@example.net,False,True
CTCE5C8489F00,CUST100021200,Mailing Address,"7621 Burton Camp Suite 615, Wilsonbury, OK 59804",True,True
CTC95AEDE4663,CUST100090908,Email,jenniferjuarez@example.net,False,True
CTC89D3606835,CUST100062451,Mobile Phone,+1-143-279-0938,True,False
CTC04C6913397,CUST100017911,Mobile Phone,+1-132-869-7554,False,True
CTCBC86D04B5A,CUST100053692,Home Phone,+1-187-800-9447,False,True
CTC2B3D94EB1D,CUST100030134,Mailing Address,"4853 Billy Land, East Ryan, KS 40919",False,False
CTC6F837DF3F7,CUST100029857,Email,pmartin@example.net,False,True
CTC0A60A054D6,CUST100079573,Mailing Address,"7186 John Run, Lake Margaret, WI 82988",True,True
CTCA3E3580F1C,CUST100015255,Mobile Phone,+1-094-298-7441,True,True
CTCEB40A9D54D,CUST100047291,Mailing Address,"661 Gray Trail, Port Melissaberg, FL 95045",False,False
CTC3B39C06757,CUST100039939,Mobile Phone,+1-828-712-2557,False,False
CTC0A8581CF1C,CUST100063809,Mobile Phone,+1-449-007-4881,True,True
CTC3050B26633,CUST100007751,Email,watsonsharon@example.org,True,False
CTCAB2C2F6F25,CUST100022401,Email,cgonzalez@example.org,True,True
CTC17DFB99487,CUST100096939,Home Phone,+1-473-935-2160,False,True
CTC65FA4A150F,CUST100048436,Mobile Phone,+1-873-328-7124,True,True
CTCE7CB33E89A,CUST100013425,Mailing Address,"67821 James Centers Suite 124, Charlesshire, WV 39212",False,True
CTC2564DA4EA0,CUST100099031,Email,edwardalvarez@example.com,False,False
CTC2D673ADA7A,CUST100032586,Home Phone,+1-235-692-7833,False,True
CTCD38EAA6A3D,CUST100076345,Email,usmith@example.com,False,True
CTC1A20525616,CUST100065273,Mobile Phone,+1-566-289-8221,False,True
CTC832E36A241,CUST100016902,Mailing Address,"4220 Austin Mews Suite 404, Bensonmouth, VA 67073",True,True
CTC4F7DB66EB0,CUST100088740,Email,scott51@example.com,False,True
CTC12BECE5504,CUST100091491,Mobile Phone,+1-666-947-4080,False,True
CTC28DBF72AC3,CUST100034298,Mobile Phone,+1-507-244-6805,False,True
CTCC72F96D63A,CUST100031063,Email,kathy88@example.com,False,True
CTC2C9DCBBE31,CUST100090027,Email,isharp@example.org,False,True
CTCBC4E301CC3,CUST100058108,Home Phone,+1-277-846-7551,False,True
CTC3BF01E8BC9,CUST100059576,Email,elliottdawn@example.net,True,True
CTCB9AC73CA50,CUST100096348,Mobile Phone,+1-758-689-4954,True,False
CTC2F1AE22E93,CUST100021759,Email,alejandrolawrence@example.com,False,True
CTC80646E4D8F,CUST100083620,Email,johnsonlinda@example.org,False,True
CTC60132A9D2F,CUST100018906,Mobile Phone,+1-589-433-3545,True,True
CTCE8AEA7D6E1,CUST100014858,Mailing Address,"4228 Rebecca Court Apt. 857, New Annabury, TX 11854",False,True
CTC7B963EA70F,CUST100017887,Email,umartin@example.net,True,True
CTC4E9EC72D5A,CUST100039570,Email,asmith@example.com,False,True
CTC5A9E1F0F6E,CUST100006165,Mobile Phone,+1-437-561-7258,False,True
CTC6CAFF1588D,CUST100011638,Home Phone,+1-482-981-5759,False,True
CTC79B37F310F,CUST100068535,Mailing Address,"35184 Leah Pass Apt. 962, Michaelfurt, FM 67903",True,True
CTC077928F141,CUST100044052,Home Phone,+1-285-644-2398,False,True
CTCAA20DA6E8E,CUST100013105,Email,ukramer@example.org,False,True
CTCA287C58F7F,CUST100052538,Mailing Address,"2926 Angela Islands, Janetfurt, MP 70111",True,True
CTCC541E86903,CUST100058411,Mobile Phone,+1-908-048-7404,True,True
CTCE823858ED4,CUST100095019,Email,williamwang@example.net,False,True
CTC2A63DA5A09,CUST100022326,Mobile Phone,+1-398-176-2417,True,True
CTC43D91AF58C,CUST100010582,Mobile Phone,+1-259-129-3078,False,True
CTCE629BD0470,CUST100024226,Email,audreyesparza@example.com,False,True
CTC83EDE17514,CUST100055736,Mobile Phone,+1-979-114-7662,False,True
CTC81467B3138,CUST100066005,Mobile Phone,+1-970-560-9077,True,True
CTCF793B53D79,CUST100003854,Mailing Address,"65457 Mark Mountain, Brownview, MO 23186",True,True
CTCF33CF7CC4D,CUST100035541,Mobile Phone,+1-608-153-1532,False,False
CTC898BAB2BBD,CUST100084613,Home Phone,+1-066-708-6088,False,True
CTC60457505A3,CUST100051967,Email,samuel72@example.com,True,True
CTCB188B6CBD9,CUST100001973,Mobile Phone,+1-845-345-9284,False,True
CTC926CE48B61,CUST100051716,Email,willielewis@example.org,False,True
CTCD450624CFA,CUST100019554,Mailing Address,"665 Joan Crest, West Jessica, ND 05085",False,False
CTCBAEEE322DB,CUST100005276,Mailing Address,"042 Amy Plains, Romanberg, PR 47402",True,True
CTC416DC626E1,CUST100089604,Mobile Phone,+1-792-252-6451,False,True
CTC36718386BE,CUST100005529,Email,paula07@example.org,False,True
CTC8D3E5DC10A,CUST100012288,Home Phone,+1-488-911-1593,False,True
CTC0CC5E8653D,CUST100083828,Email,duransarah@example.com,False,True
CTCCA545FAAFE,CUST100068752,Home Phone,+1-858-377-3893,False,True
CTC2E911C6488,CUST100041259,Mobile Phone,+1-448-660-4451,False,True
CTCD77520334E,CUST100074726,Mailing Address,"842 Miranda Crossing, Leslieland, GA 43359",True,True
CTC27783454B8,CUST100033253,Email,christopherwalker@example.com,False,True
CTC9A0D960828,CUST100046664,Mobile Phone,+1-537-265-0994,False,False
CTCDF598D5BF1,CUST100060199,Mobile Phone,+1-683-805-9188,False,True
CTC40C769C8A8,CUST100067917,Mailing Address,"497 Vickie Place, Danielfort, NE 78914",True,True
CTC79381A994F,CUST100001870,Mobile Phone,+1-265-072-2136,False,True
CTC3E751BC1C2,CUST100009026,Email,melissablack@example.org,False,True
CTCA20C8FED07,CUST100018044,Mobile Phone,+1-074-650-6842,True,True
CTCD857EA275F,CUST100012352,Mobile Phone,+1-110-574-7378,True,True
CTCFA38682E76,CUST100098913,Email,kimberlymendez@example.com,True,True
CTCE50C971F8D,CUST100090144,Mailing Address,"Unit 0929 Box 5071, DPO AE 42262",False,True
CTC45F023C31E,CUST100014170,Mobile Phone,+1-202-764-6933,True,False
CTCB1A27ED790,CUST100056207,Mobile Phone,+1-459-402-4438,False,True
CTC9A5473F920,CUST100054239,Mobile Phone,+1-988-946-8068,False,True
CTCFB95FADD00,CUST100042742,Mailing Address,"607 Lori Spurs, South Kathy, WA 04177",False,True
CTCFC53682F85,CUST100019431,Mailing Address,"7294 Rodney Trail Apt. 565, North Jefferyburgh, ME 13767",False,True
CTC3ED4228F85,CUST100076511,Home Phone,+1-549-808-6376,False,True
CTC2E6AB486DA,CUST100045181,Mobile Phone,+1-035-373-2026,True,True
CTCB8DCAEE216,CUST100066646,Mailing Address,"Unit 1403 Box 3426, DPO AE 95864",False,True
CTC8BEBC81539,CUST100068734,Email,murphypatricia@example.org,False,True
CTC28CACB9B38,CUST100094783,Home Phone,+1-963-816-7710,False,True
CTCFE638FF097,CUST100089862,Email,salinasshawn@example.net,False,True
CTCB9E259471E,CUST100086551,Mobile Phone,+1-203-407-7147,True,True
CTC77285D1CF4,CUST100067281,Mobile Phone,+1-428-805-1419,False,True
CTCDD104826B2,CUST100075066,Home Phone,+1-201-086-2908,True,True
CTC37FD4AD3D7,CUST100053121,Mobile Phone,+1-810-834-7635,False,True
CTC3C13531F4E,CUST100045130,Email,wcortez@example.com,True,False
CTCF800555CF2,CUST100054394,Mailing Address,"Unit 2335 Box 3097, DPO AE 50706",False,True
CTCCCB601C9C1,CUST100026875,Email,katherineblake@example.net,False,True
CTC792CB97829,CUST100026302,Mobile Phone,+1-163-678-5757,True,True
CTC73A16F708A,CUST100026562,Mobile Phone,+1-818-004-1097,True,False
CTC5F9D85CC5C,CUST100033365,Home Phone,+1-220-105-1943,False,True
CTC5449BA594B,CUST100041933,Email,meyerbrittany@example.net,False,True
CTCFB025AF852,CUST100074835,Mobile Phone,+1-332-006-3061,False,True
CTCCC4CB00E7F,CUST100064608,Email,dmaldonado@example.org,False,True
CTC71E3673773,CUST100039473,Mobile Phone,+1-991-128-9932,False,True
CTC61748049D3,CUST100076562,Mobile Phone,+1-007-134-5874,False,True
CTC6005ADD77B,CUST100015824,Email,brian54@example.org,False,True
CTC25D59DE81E,CUST100076156,Mobile Phone,+1-051-350-1731,True,False
CTC51DAC6398E,CUST100094627,Email,katrinarodgers@example.org,False,True
CTC81B9F0B154,CUST100026164,Email,shannonmaldonado@example.org,True,True
CTC463948ABAD,CUST100014656,Mobile Phone,+1-156-565-6024,False,True
CTC49A768B795,CUST100062322,Email,perkinstracey@example.net,True,True
CTC8445BDF7FA,CUST100091946,Home Phone,+1-094-328-6934,False,True
CTC7249137B5C,CUST100032691,Home Phone,+1-190-209-5619,False,True
CTC1A7FBB3F3A,CUST100039331,Email,mhenry@example.net,False,True
CTCDF835C2735,CUST100067970,Email,tristanhall@example.org,False,True
CTC99B4F08B8D,CUST100018481,Home Phone,+1-961-195-8337,True,True
CTCB004FBC91E,CUST100041131,Mobile Phone,+1-021-216-4617,True,True
CTCBB9B359BFA,CUST100029247,Home Phone,+1-672-646-9421,False,True
CTC0729B707CF,CUST100014029,Email,iwalsh@example.net,False,True
CTC31FBB8E591,CUST100088782,Email,kduncan@example.org,True,True
CTCB2C9F747C9,CUST100081296,Email,kimberly51@example.com,False,True
CTCC4F8164801,CUST100048134,Email,wilkersonmatthew@example.com,False,True
CTCB31812CC7A,CUST100034508,Mobile Phone,+1-456-056-0312,False,True
CTC074D376AE2,CUST100015905,Email,mary95@example.com,False,False
CTC6798CCD2A9,CUST100046782,Email,singhjonathan@example.org,False,True
CTCCA16E6E028,CUST100016051,Home Phone,+1-837-057-7661,True,True
CTC162E148069,CUST100079250,Email,sandrabeltran@example.org,False,True
CTCAD91E49D0F,CUST100059623,Email,edavis@example.com,False,True
CTC393B118191,CUST100023634,Mobile Phone,+1-896-615-2673,True,False
CTCF879EA26E8,CUST100047206,Mobile Phone,+1-065-346-9850,False,True
CTCD0FAB5D454,CUST100038919,Email,drew50@example.com,True,True
CTC7B7A5E4C51,CUST100032160,Home Phone,+1-569-074-3479,False,True
CTC5D89F5D455,CUST100016251,Mobile Phone,+1-057-081-7945,False,True
CTC02FF6C426F,CUST100088347,Home Phone,+1-310-531-7573,False,True
CTCE063E454A5,CUST100054162,Mobile Phone,+1-891-273-0143,False,False
CTC62BD87BE22,CUST100001229,Mobile Phone,+1-100-797-9956,False,True
CTCFD493A8FC4,CUST100044323,Mobile Phone,+1-751-821-5297,False,True
CTCB181BC365C,CUST100068621,Mailing Address,"913 Atkinson Pass Apt. 535, Arthurton, LA 42895",False,True
CTC449C5FBD53,CUST100021510,Email,stewartjessica@example.net,True,False
CTC37638A1A95,CUST100090112,Email,erogers@example.org,False,True
CTCB2CD2DC230,CUST100029652,Mobile Phone,+1-297-028-2613,True,True
CTCD0C46B3EB9,CUST100077156,Email,michaelbrock@example.org,True,True
CTC102BC2D2BC,CUST100061519,Home Phone,+1-009-789-6608,False,True
CTCEA93CA653E,CUST100089643,Mobile Phone,+1-251-336-3683,True,True
CTC1175FE3A5B,CUST100015980,Home Phone,+1-268-832-0258,False,False
CTC518DD0DEE4,CUST100005708,Mobile Phone,+1-735-383-5054,True,True
CTC0D9C6C1D86,CUST100010361,Email,debramiller@example.net,False,True
CTC1D475C4474,CUST100053047,Mobile Phone,+1-089-904-5112,False,True
CTC3CB7DA4F07,CUST100038423,Mailing Address,"7607 Michael Oval, North Evanmouth, FM 65393",True,True
CTC8CEEC34881,CUST100066094,Mobile Phone,+1-653-489-9545,False,True
CTC039F088734,CUST100004898,Email,christinaharper@example.net,False,True
CTCA946C72E9E,CUST100028112,Mobile Phone,+1-353-272-1287,False,True
CTC97AB9D35C7,CUST100037945,Mobile Phone,+1-746-649-1905,True,True
CTC58D7A914C1,CUST100046917,Email,willischristopher@example.net,False,True
CTC0996E6D440,CUST100007331,Email,michelle07@example.org,True,True
CTC0AFFCADA41,CUST100051224,Home Phone,+1-499-266-2789,True,True
CTCE66064EC93,CUST100015489,Mobile Phone,+1-675-848-2136,True,True
CTCF677ED4A84,CUST100031654,Mobile Phone,+1-619-431-3123,True,True
CTC3A5A042301,CUST100018218,Mailing Address,"39025 Carlos Row Apt. 119, Amymouth, ND 39434",False,True
CTC634862AC17,CUST100048670,Mailing Address,"290 Williams Rue Apt. 703, Acevedoland, NC 66039",False,True
CTCB293AF9C5F,CUST100061644,Email,julie55@example.org,False,True
CTCD69315F157,CUST100078237,Mobile Phone,+1-018-804-2452,False,True
CTCD3AA1A17B3,CUST100078620,Email,smithamanda@example.org,True,False
CTC987EB5120D,CUST100087310,Mailing Address,"939 Warren Loaf Suite 264, South Reginaldfurt, NV 46634",False,True
CTC7B26FB9C8E,CUST100002878,Mailing Address,"84914 Garrett Trail, North Brad, KS 62672",True,True
CTC7E5F671456,CUST100075101,Mailing Address,"15812 Gordon Plains, Ashleystad, WY 88608",False,False
CTCDB0543B8DF,CUST100083664,Email,jacksonjustin@example.net,True,True
CTC763EBFBDC1,CUST100066275,Email,aprilesparza@example.net,True,True
CTCB72ACB91C6,CUST100042448,Mailing Address,"67249 Burgess Dale Apt. 940, Juliechester, CO 24407",False,True
CTC54B4C3DF64,CUST100092648,Email,allison87@example.org,True,True
CTC23AFD76107,CUST100074757,Mobile Phone,+1-483-630-5750,True,True
CTCA7E1A30F36,CUST100053568,Mobile Phone,+1-890-374-5601,True,True
CTC9327764E5A,CUST100088908,Email,stevenlopez@example.com,False,True
CTC31FCF808E4,CUST100007426,Mailing Address,"USS Harris, FPO AA 34041",False,True
CTCF21D6E11EE,CUST100028967,Mailing Address,"478 Jeffrey Route Suite 896, Kristinview, VA 24596",True,True
CTC26403BD982,CUST100066939,Mobile Phone,+1-810-397-3324,True,True
CTC9E1CCD9570,CUST100099380,Mailing Address,"882 Kathryn Burg, East Alan, NE 01615",False,True
CTCE83129770C,CUST100078730,Email,johnny58@example.net,False,False
CTCEFA62B53AD,CUST100083381,Mailing Address,"PSC 7601, Box 7281, APO AA 70599",False,True
CTCE44138F242,CUST100077237,Mobile Phone,+1-704-976-1277,False,True
CTC485A6C4A25,CUST100042025,Email,perezvanessa@example.net,True,True
CTCF6F3CEDB53,CUST100010326,Mobile Phone,+1-886-033-8297,True,True
CTCB3CEC105F6,CUST100002095,Mobile Phone,+1-989-787-7197,False,False
CTCEA49CEC37B,CUST100097038,Home Phone,+1-127-523-5098,False,False
CTC57965686C2,CUST100065678,Mobile Phone,+1-218-852-7315,False,True
CTCF468E19131,CUST100099613,Email,cherylbridges@example.net,False,True
CTCFEA3A51960,CUST100052696,Home Phone,+1-331-565-5908,False,True
CTCD03E85E65A,CUST100076053,Mobile Phone,+1-251-073-9969,False,True
CTC442530AE75,CUST100067407,Email,shellygallagher@example.com,True,True
CTC7685614C41,CUST100069933,Mailing Address,"54203 Schneider Tunnel, Cherylchester, PW 13663",False,True
CTCF757118CE3,CUST100049881,Email,anthonybrown@example.org,True,False
CTC32F3A90D97,CUST100073715,Email,jessica57@example.org,False,False
CTC4E4FC6FE74,CUST100009772,Mobile Phone,+1-827-527-0109,True,False
CTC7F02404B7C,CUST100008134,Mailing Address,"1392 Calderon Plaza Suite 050, North Ashley, WI 37444",True,True
CTCD1A9E28EF1,CUST100079225,Email,kylerhodes@example.org,False,True
CTCE7740E628C,CUST100088267,Home Phone,+1-330-287-6335,False,True
CTC422305222D,CUST100043326,Email,lisa30@example.org,False,True
CTCC50BD9A41D,CUST100035306,Home Phone,+1-539-939-9857,False,True
CTCB14E694578,CUST100094285,Mobile Phone,+1-097-551-2861,False,True
CTC986089A0A4,CUST100059133,Mobile Phone,+1-451-888-3914,False,True
CTCC69597B165,CUST100082158,Mobile Phone,+1-578-461-4434,False,True
CTCB7CBC65753,CUST100036675,Email,uevans@example.net,True,True
CTC81BDEA8C26,CUST100092507,Email,ajenkins@example.org,False,True
CTC1A3341EC9C,CUST100049516,Mailing Address,"1030 Robert Curve, New Gabrielachester, WY 78219",True,True
CTCC442F23CD8,CUST100017501,Home Phone,+1-417-425-1755,True,True
CTC42634390C0,CUST100051880,Home Phone,+1-773-066-2037,False,True
CTCFC84A4AF26,CUST100044988,Home Phone,+1-529-471-2632,False,True
CTCCBCD32FA58,CUST100031011,Email,thompsonwilliam@example.net,True,True
CTC8F258E2118,CUST100030698,Email,coreycole@example.net,False,True
CTCBEA5245616,CUST100080400,Mobile Phone,+1-852-272-0821,False,False
CTCB35936054A,CUST100091084,Mobile Phone,+1-637-747-9015,False,True
CTC5A3CBF74BD,CUST100054714,Mobile Phone,+1-224-947-6128,True,True
CTCC7FD6007C1,CUST100089334,Mailing Address,"854 Young Ville Suite 955, Elizabethshire, TN 09181",True,True
CTC4D4DE6C991,CUST100042806,Mobile Phone,+1-208-797-8613,False,True
