cdr_id,customer_id,call_type,origin_number,destination_number,call_start_ts,duration_sec,tower_id,cell_id
CDR35257D180935,CUST100055992,SMS Outgoing,+13656142483,+13856022008,2026-06-08 02:06:36,2505,TWR102433,9824
CDR801D0B11FFA4,CUST100034690,SMS Incoming,+10316665290,+16875435481,2026-06-05 04:54:58,203,TWR106695,7506
CDRF3B7AD66DD5F,CUST100054600,SMS Incoming,+13552601286,+13065216854,2026-06-07 22:07:05,1352,TWR107137,8981
CDRC66A2710349C,CUST100077017,Voice Outgoing,+12465487255,+17000661404,2026-07-21 12:33:24,400,TWR105859,7835
CDR8E05AB9B6785,CUST100075895,Voice Incoming,+14173706410,+19059539217,2026-07-07 04:42:04,533,TWR108709,4799
CDR7B6458C4FB7A,CUST100070025,Voice Incoming,+18915219014,+14156321124,2026-06-10 04:12:04,3460,TWR109465,9095
CDRA542E336A929,CUST100028638,Voice Incoming,+14645621639,+14391047889,2026-06-13 22:20:10,696,TWR104441,1491
CDR92C2C5818475,CUST100020394,Data Session,+15432952858,+16859173720,2026-06-03 14:08:51,876,TWR103857,4284
CDRE135CE6E0253,CUST100055890,Voice Incoming,+12368433333,+16470317715,2026-07-12 00:21:50,3529,TWR108932,7519
CDR8612421D03F2,CUST100031280,Voice Incoming,+16836782389,+10243406048,2026-06-01 13:27:12,1521,TWR107318,4500
CDR253C3DD25DB4,CUST100034406,SMS Incoming,+10315981038,+13474441180,2026-07-04 19:49:36,1859,TWR101405,1721
CDR450C8272A475,CUST100000341,SMS Outgoing,+18449047531,+12446782743,2026-07-03 21:23:20,630,TWR108480,7555
CDRCDFE11C44384,CUST100096055,Voice Incoming,+19660128453,+12355706914,2026-06-13 04:46:11,723,TWR106587,2629
CDR02A29BBBBF17,CUST100036441,Voice Outgoing,+17559442463,+18993679119,2026-06-15 05:40:10,829,TWR106801,8329
CDR67CF1E9D111B,CUST100025574,SMS Incoming,+16739406882,+12144182616,2026-06-02 09:40:29,1854,TWR105805,6321
CDR93BACEBDEF2F,CUST100088021,Voice Incoming,+17381642359,+19354444568,2026-07-01 00:27:18,536,TWR105720,3860
CDR85A778B3C032,CUST100047678,Voice Incoming,+17645132486,+11893235757,2026-06-03 21:07:55,662,TWR106011,9068
CDR360705E8ECF9,CUST100035712,SMS Incoming,+10140575502,+13765681285,2026-07-04 05:38:30,133,TWR108435,6456
CDR578FA9B399BD,CUST100080692,Voice Incoming,+11014341488,+10443495007,2026-07-21 05:35:46,1204,TWR100459,5522
CDR15332FEC712D,CUST100039029,Voice Outgoing,+17887825425,+16202518821,2026-06-17 10:37:21,743,TWR107159,5220
CDR8623554A3955,CUST100075398,Voice Outgoing,+18180407597,+15588974624,2026-07-23 03:10:59,131,TWR102856,3681
CDR8A025E0278CE,CUST100046657,SMS Outgoing,+19962609095,+15250248965,2026-07-14 08:10:20,2538,TWR106040,1458
CDR37D9B579E1AA,CUST100070648,SMS Incoming,+15959189633,+15868323854,2026-06-26 12:42:38,1667,TWR109670,8406
CDR85BC7D4FF4CA,CUST100001907,Voice Outgoing,+17807813795,+15415441575,2026-06-16 03:29:30,1561,TWR101416,3231
CDRD95F5F71AAA6,CUST100063871,Voice Incoming,+11943841630,+11206612238,2026-07-10 05:42:40,2203,TWR103947,6178
CDR4222D6E06BF1,CUST100001088,Data Session,+12515729496,+18090378240,2026-06-08 06:32:57,649,TWR101629,9744
CDRA31F81686DD0,CUST100061848,SMS Outgoing,+10867833829,+12346884338,2026-06-26 17:09:48,2185,TWR103107,3764
CDR0CA2AF487024,CUST100024154,Voice Outgoing,+14342296025,+14916058020,2026-06-11 10:08:27,3574,TWR100851,2167
CDRC997B6C30BF2,CUST100074013,Voice Outgoing,+14636832900,+13431982104,2026-07-14 10:27:16,2254,TWR102589,4253
CDR2C5F31888E85,CUST100095565,Voice Outgoing,+15510325203,+15606838859,2026-06-10 13:13:45,1803,TWR106544,7500
CDRC4BC9212F45D,CUST100093948,Voice Incoming,+18865316285,+18762532686,2026-07-10 05:23:37,536,TWR101494,1755
CDR4390B628400E,CUST100087622,SMS Incoming,+12783953632,+12770047953,2026-06-06 16:56:31,2436,TWR107831,6630
CDR29880FC5E2A0,CUST100008841,Voice Incoming,+18460452973,+14781379086,2026-07-12 11:11:00,3365,TWR109258,1028
CDR0B7423FB1DBB,CUST100028566,Voice Outgoing,+17628569882,+16860093696,2026-06-07 12:46:44,1353,TWR104822,2322
CDRE7F6146765B2,CUST100049270,SMS Outgoing,+17461141788,+15181369191,2026-06-17 19:14:13,2911,TWR106504,8572
CDRFE140916ED45,CUST100022529,Voice Incoming,+18381423278,+14437744122,2026-06-23 13:07:36,1322,TWR100077,3350
CDR0160586727C6,CUST100007363,SMS Outgoing,+12156474789,+19412822274,2026-06-04 21:54:42,3010,TWR103700,3881
CDRFF30696CD066,CUST100051019,SMS Outgoing,+10179437594,+12083522415,2026-07-11 08:00:01,2054,TWR101378,9387
CDR1D69E4C38976,CUST100017603,Voice Outgoing,+13167348880,+11761015196,2026-06-20 08:18:07,501,TWR102040,9741
CDR8A3A5293292A,CUST100049102,Data Session,+12549259135,+16128388955,2026-06-25 16:04:13,876,TWR105204,8894
CDR03FED43582CD,CUST100031214,Voice Outgoing,+12746089443,+15664196975,2026-07-02 17:09:04,2621,TWR101843,2746
CDRC6F32A1C9905,CUST100079415,SMS Outgoing,+19198182905,+11810533154,2026-07-12 11:57:58,2766,TWR108681,1061
CDRD2319CEEDE84,CUST100031506,Voice Outgoing,+16713342471,+13113887992,2026-06-23 01:01:04,236,TWR107333,8331
CDR174A112BFCC8,CUST100010308,Voice Incoming,+14822513733,+19653132772,2026-07-01 02:41:49,2620,TWR107963,4738
CDR5231C990B253,CUST100032760,Voice Incoming,+12974799816,+12686842548,2026-06-18 13:46:22,2123,TWR102603,9403
CDR0E40E4F2A4DD,CUST100001544,Voice Incoming,+13264960723,+12760389106,2026-06-01 09:23:47,3233,TWR104734,8099
CDR694EDD3F6DE6,CUST100020987,Voice Outgoing,+18639465962,+13341935269,2026-07-19 21:24:42,3547,TWR109622,8222
CDR392718390E4C,CUST100004474,SMS Outgoing,+15388695528,+19677994409,2026-07-23 09:32:38,2883,TWR100639,5500
CDRD788450AA03F,CUST100080873,Data Session,+11772518940,+13631297638,2026-06-03 18:00:25,1304,TWR108581,5594
CDRF8323BED325C,CUST100004288,Voice Outgoing,+10153799549,+10150648921,2026-07-20 14:53:56,405,TWR102753,5830
CDR4FE48A89560B,CUST100038220,Voice Outgoing,+10993667745,+19929314500,2026-07-15 07:34:42,515,TWR101651,2771
CDR8F71C568DC99,CUST100028223,Voice Incoming,+17686848624,+17409149321,2026-06-20 21:10:34,2140,TWR101123,7452
CDR2F3A2B2A71CD,CUST100022413,SMS Outgoing,+14948735166,+12611154447,2026-07-09 17:39:57,2904,TWR108703,3565
CDRB5C9CF7DA95B,CUST100020012,Voice Incoming,+17424577982,+14725152153,2026-06-24 06:39:40,3458,TWR100725,8714
CDRF83ABE37F8B3,CUST100002602,Data Session,+12832390541,+14207085444,2026-06-05 10:52:14,159,TWR104763,6615
CDR8B51636A5E0C,CUST100069144,Voice Incoming,+16097035414,+15006903699,2026-07-15 23:16:00,1283,TWR101614,4927
CDR88C84702A0A4,CUST100066050,Voice Outgoing,+11565090215,+13210239117,2026-06-19 22:02:55,928,TWR104081,3995
CDRA331DFEBE73E,CUST100061420,Voice Incoming,+13844487211,+13125620156,2026-07-23 03:34:46,11,TWR109291,6475
CDR2C284E0BF114,CUST100070238,SMS Incoming,+16332976452,+10445757178,2026-06-30 03:27:22,482,TWR103481,2196
CDRF517E0C128A7,CUST100080139,SMS Outgoing,+19988606979,+12646906237,2026-06-03 03:45:10,3126,TWR104167,9017
CDRE9B0516F540B,CUST100078064,Data Session,+17766696429,+18013958758,2026-06-07 10:48:15,3291,TWR108340,5776
CDRD7AB92FB05B5,CUST100092714,Voice Outgoing,+15469788484,+19984133945,2026-07-04 22:27:00,3247,TWR104802,4682
CDR172465DACE9E,CUST100093625,Voice Incoming,+12050500008,+13856870286,2026-06-18 11:58:47,3565,TWR102471,2416
CDR3DEB5A8CC168,CUST100087492,Voice Outgoing,+12937384960,+17397548309,2026-07-01 14:36:39,3457,TWR104575,5578
CDR4C2F3144B899,CUST100028595,Voice Outgoing,+18914935800,+14242332178,2026-07-06 21:48:50,503,TWR107489,8837
CDR8C5E224C47B5,CUST100026322,Voice Incoming,+15549600067,+17628125898,2026-06-22 05:07:04,143,TWR106810,2822
CDRC57E23C886AB,CUST100040459,Voice Outgoing,+19079562994,+11791307640,2026-06-30 14:39:04,1413,TWR105642,2602
CDRCF8E282FD565,CUST100093919,Data Session,+15243341605,+13240505909,2026-06-20 04:36:48,1935,TWR109628,7688
CDR4ECDED699749,CUST100032806,SMS Outgoing,+10058041688,+13606488826,2026-06-23 08:28:15,2030,TWR100422,1726
CDR892C5631B80C,CUST100091782,Voice Incoming,+17099311725,+16263775920,2026-06-21 20:27:55,623,TWR108958,8889
CDR25B09A59C38A,CUST100020345,Voice Outgoing,+17552628481,+17194369591,2026-07-22 06:05:19,309,TWR102538,2777
CDR1623EFF8ECC0,CUST100007047,Voice Outgoing,+12000736472,+19818977323,2026-06-09 16:53:37,1334,TWR108799,7494
CDR87B5FF76E1FC,CUST100007697,Voice Outgoing,+14040823771,+15412362894,2026-06-13 05:01:06,1984,TWR107726,7000
CDR0613CA78CD50,CUST100083988,SMS Outgoing,+16054471655,+14556826954,2026-06-05 04:46:57,1654,TWR100300,4832
CDR7D20849FD224,CUST100099931,Voice Outgoing,+16314434350,+13253951665,2026-07-04 00:40:55,3454,TWR108004,7166
CDR01251271F9BA,CUST100017250,SMS Outgoing,+13905892255,+11689295701,2026-06-20 15:34:22,3061,TWR108899,5493
CDRCB5C5CADC38F,CUST100048439,SMS Incoming,+16201271542,+16532494612,2026-07-17 04:12:37,2695,TWR102828,1949
CDR384801ECA5DC,CUST100091416,Voice Incoming,+12948069154,+18539378733,2026-06-27 00:17:34,3561,TWR108358,7129
CDR105BE53CBE03,CUST100075671,Voice Incoming,+16068879215,+19848799096,2026-07-18 12:46:51,1619,TWR100271,4371
CDR96F7B0FB7CC1,CUST100095896,Voice Incoming,+17529949349,+11748990876,2026-06-06 02:38:40,243,TWR100861,9222
CDR7E508B49E4AE,CUST100004516,Voice Outgoing,+13980930268,+17030395241,2026-06-22 05:38:18,2640,TWR107693,5441
CDR3104B9CC6B06,CUST100024483,Voice Incoming,+15045664350,+10275880933,2026-07-05 07:55:35,2170,TWR105276,6215
CDRC7410BC4D4D9,CUST100007167,Data Session,+12131671101,+10114243108,2026-06-03 21:58:45,629,TWR105659,6425
CDR201AB66278C4,CUST100071710,Voice Incoming,+16948677104,+12676887825,2026-07-13 05:31:16,794,TWR107208,1540
CDR97F2376CF1E2,CUST100026519,Voice Outgoing,+12627140903,+19145833301,2026-06-24 18:06:13,680,TWR106060,8303
CDRABFCFEE1E8D8,CUST100001407,SMS Outgoing,+10113027684,+10440064897,2026-07-23 13:45:51,3178,TWR105234,2972
CDR25A1ED18D06F,CUST100096685,SMS Outgoing,+12437523912,+17592734597,2026-07-08 10:16:43,2523,TWR101086,2422
CDR3E42CD59788D,CUST100089673,Voice Outgoing,+11182427838,+11286729862,2026-06-02 03:10:11,1699,TWR107186,7865
CDR45A24CF63DF6,CUST100012759,Data Session,+10438179219,+17336217963,2026-06-26 16:59:34,2164,TWR100474,9139
CDRB2DBD9567C6C,CUST100083363,Voice Incoming,+16765319638,+12864944676,2026-07-08 20:15:40,3309,TWR100159,2407
CDRD690887F88CA,CUST100024804,Voice Outgoing,+18200196126,+12280344936,2026-06-22 03:12:31,1213,TWR101570,6514
CDR91C5CD1706DF,CUST100089497,Data Session,+12147054296,+10123714170,2026-06-20 13:44:37,692,TWR106720,1688
CDR1EEEE06CEA25,CUST100011563,SMS Outgoing,+11238596806,+18759169069,2026-06-22 11:35:59,2649,TWR107143,7340
CDRD6FC07C1A62D,CUST100051358,Voice Outgoing,+19035373415,+15900274702,2026-07-09 08:44:52,412,TWR107852,6290
CDR4133E1B54D5B,CUST100081383,Voice Incoming,+10229029688,+12167618203,2026-06-17 05:51:48,3496,TWR102554,8639
CDR4B9C7694362C,CUST100050877,Voice Outgoing,+11786710635,+19596812089,2026-06-29 17:19:18,2902,TWR100283,4699
CDR3A01462FD003,CUST100017231,SMS Incoming,+12775186451,+11155025809,2026-07-17 17:56:39,2813,TWR103006,2860
CDRB02519CB0B15,CUST100053394,Voice Outgoing,+11380090005,+17361637624,2026-07-11 05:03:28,1041,TWR108335,9604
CDR2C60104F92FF,CUST100055314,Voice Outgoing,+11095709415,+19758676103,2026-07-23 17:13:04,968,TWR106657,8109
CDR77B75CDA178D,CUST100088859,Voice Outgoing,+12217258370,+16898655098,2026-07-17 07:39:01,663,TWR107289,1568
CDR647D59F8CDDE,CUST100010002,SMS Outgoing,+14387497441,+12869773975,2026-07-02 06:46:47,3350,TWR107524,3830
CDR421BDC98758C,CUST100013023,Voice Incoming,+19322363314,+19960678399,2026-06-04 08:46:07,680,TWR105189,5827
CDR0CD368FE60D6,CUST100051532,SMS Outgoing,+18244758022,+17469126859,2026-06-02 19:40:24,450,TWR107419,9103
CDRA4F87CC0C42A,CUST100013646,Voice Outgoing,+14253785387,+14412288669,2026-07-15 16:24:10,12,TWR107523,7390
CDRCADC9495191D,CUST100093201,Voice Incoming,+19946805301,+13564549520,2026-06-10 15:07:15,30,TWR103247,1053
CDR29E6082058F8,CUST100014287,Data Session,+19238797353,+17860565114,2026-07-07 21:32:14,254,TWR109524,5220
CDR568CF1F26F20,CUST100068922,Voice Outgoing,+18913265418,+14761428264,2026-07-03 20:32:29,3072,TWR108013,4678
CDRBC5CCC65C581,CUST100007509,Voice Incoming,+14837524781,+19850061499,2026-07-05 15:01:41,3234,TWR101899,9524
CDR16FABC18D6B4,CUST100080170,Voice Outgoing,+17692511835,+19152366115,2026-06-17 18:17:28,3487,TWR100611,3120
CDR4360DCCBD053,CUST100025130,Data Session,+19355673873,+16545677062,2026-07-04 23:20:22,667,TWR101271,3982
CDRD85A11448DF6,CUST100048910,Data Session,+11646320362,+17857001107,2026-07-11 07:43:34,837,TWR109367,4254
CDRAA54B7C741FC,CUST100042860,Voice Outgoing,+10770646940,+16124647491,2026-07-12 12:11:22,3428,TWR105057,5050
CDR82C706E2E40D,CUST100069095,Voice Outgoing,+14910830726,+15597347539,2026-06-03 20:31:25,414,TWR109824,9616
CDR73B09353F120,CUST100092341,SMS Incoming,+17912073524,+11537874982,2026-06-05 13:57:51,1501,TWR106400,7586
CDR8115CCFDB313,CUST100093427,Voice Incoming,+18729968216,+12912119257,2026-07-21 17:09:29,2951,TWR102672,9109
CDR629799799B08,CUST100086585,SMS Incoming,+14214590102,+14417333002,2026-06-10 22:21:05,2621,TWR100884,6866
CDR038B792CA54F,CUST100097217,Voice Outgoing,+17408501934,+18612125579,2026-07-07 19:58:19,296,TWR105477,8384
CDR0CC8049C345D,CUST100006956,SMS Outgoing,+15227751365,+11148089613,2026-07-01 08:54:04,667,TWR100372,5833
CDRE7E5E4D2B100,CUST100070234,Voice Incoming,+11823031076,+15280117361,2026-06-18 03:31:55,2077,TWR102419,2504
CDR0F5B1ACAD486,CUST100003341,Voice Outgoing,+13399106619,+19768046270,2026-06-26 12:45:06,3413,TWR106881,3299
CDRD4214298DBB0,CUST100072159,Data Session,+10889339193,+11637975134,2026-07-02 22:30:15,3346,TWR106206,1163
CDR395AD367A50E,CUST100099829,Voice Incoming,+18880765325,+15325993292,2026-06-08 22:25:31,1358,TWR108946,1191
CDR66DC79C1EBD9,CUST100074227,SMS Outgoing,+17765544134,+19090568287,2026-06-12 17:20:38,2870,TWR102156,9281
CDR319C80D90405,CUST100018578,Voice Incoming,+15453697400,+19934614281,2026-06-01 15:35:07,2009,TWR101690,8785
CDRC8DE42CC7ACD,CUST100019227,Voice Outgoing,+17502349329,+11183475224,2026-06-10 19:47:21,1902,TWR102477,2009
CDRB44C92213621,CUST100002018,Voice Incoming,+18083557846,+13070408630,2026-06-04 13:39:52,563,TWR105078,3735
CDR12800163A07D,CUST100020600,SMS Outgoing,+18305634804,+18308651064,2026-07-09 17:53:55,924,TWR103720,5597
CDRF0491E0CFBBC,CUST100018329,Voice Incoming,+12431139255,+13783815764,2026-06-14 10:27:20,989,TWR105487,9946
CDR06D9B110619E,CUST100000202,Data Session,+19067591771,+15414492868,2026-07-05 22:36:08,1590,TWR104559,4724
CDRAF07F4410455,CUST100049824,SMS Incoming,+13653468964,+11904255440,2026-06-03 00:58:51,1594,TWR108040,3683
CDRFB2400A06BBF,CUST100073593,SMS Incoming,+18310929129,+18102620524,2026-07-20 11:42:45,1190,TWR102880,5139
CDR4E245C4E3B62,CUST100083799,Voice Incoming,+17933714565,+15755248085,2026-06-06 21:22:33,2076,TWR108835,6757
CDRF6B82AA2AB71,CUST100065696,Voice Incoming,+17256727530,+18741434690,2026-06-07 02:56:29,2714,TWR105245,5669
CDR9A9A9C54B188,CUST100021736,SMS Outgoing,+16278679911,+19306485865,2026-06-27 10:48:20,3345,TWR107195,7364
CDR98F20CEF526F,CUST100055366,Voice Incoming,+16490684724,+18729249419,2026-07-01 05:12:09,1432,TWR106798,2613
CDRC026D682AFA7,CUST100016444,Data Session,+14540778659,+19901541198,2026-06-03 20:20:18,1397,TWR109431,9035
CDR076B20327E0F,CUST100047017,Data Session,+10221802919,+12753574179,2026-07-13 14:54:02,2427,TWR108671,8369
CDRCFAEFEAC2B64,CUST100077574,Voice Incoming,+15961048836,+18448487006,2026-07-23 07:02:13,2150,TWR107514,7691
CDR046B684BFCAE,CUST100032613,Voice Outgoing,+15918848822,+16517403727,2026-06-09 08:27:13,2771,TWR104524,9991
CDRA26B2BF480BF,CUST100091107,SMS Outgoing,+19414121160,+18599778857,2026-06-01 06:20:21,1227,TWR108654,9063
CDR2320D418EC49,CUST100065621,Voice Outgoing,+18843953079,+18266764463,2026-07-15 18:57:19,1376,TWR107338,5894
CDRC590E4D3D39A,CUST100021806,Voice Incoming,+13609718659,+18191038877,2026-07-15 10:34:17,878,TWR106266,4515
CDR129FE6C440BF,CUST100062720,SMS Outgoing,+12357260876,+10726765765,2026-06-09 00:03:05,1477,TWR102392,1926
CDR6C8F6ED9BB18,CUST100044712,SMS Incoming,+10335613918,+15283954673,2026-07-21 01:40:27,1666,TWR105569,7481
CDR132EFB8E53B4,CUST100053556,SMS Incoming,+17611038499,+18764658957,2026-07-18 07:46:47,194,TWR102700,6850
CDR9B7A3E6D369D,CUST100096344,Data Session,+13056484332,+15111252316,2026-07-03 00:06:31,3360,TWR106774,8392
CDRD921F1F5F93C,CUST100006853,Voice Outgoing,+15095128827,+11812202072,2026-07-20 06:16:21,868,TWR104145,9994
CDR59574FE623AE,CUST100036231,Voice Incoming,+13243073308,+11104382860,2026-06-28 19:08:37,2290,TWR102406,3761
CDRF60BDD6B05DF,CUST100044219,Data Session,+10781957508,+18419707024,2026-06-19 06:04:20,642,TWR102933,2340
CDRD99D63CAFBBC,CUST100048940,Voice Incoming,+10363083771,+10174838874,2026-07-05 21:26:56,2409,TWR105931,9448
CDRE23B558472FD,CUST100099158,Voice Incoming,+18040633750,+11607549645,2026-07-16 02:57:58,1144,TWR103713,9952
CDR3743B4232B37,CUST100017651,Voice Outgoing,+19971844887,+10708881156,2026-06-18 10:39:52,507,TWR103578,7117
CDR7A7EAA672D2B,CUST100052372,Voice Outgoing,+12510477631,+16889956020,2026-07-04 22:25:54,3310,TWR106936,5115
CDREB9822360C27,CUST100045751,Voice Outgoing,+14618439722,+19741504174,2026-06-01 01:18:32,2688,TWR106619,3381
CDR5A8A4EAF2852,CUST100032334,Data Session,+18277439975,+14468018782,2026-06-04 19:35:54,295,TWR104403,5370
CDR3A0D26FDF3C4,CUST100088132,Voice Outgoing,+10738523899,+13287758594,2026-06-09 12:14:21,711,TWR101922,6494
CDR8B2C8C5A8FB8,CUST100078973,Voice Incoming,+18720704192,+10795642107,2026-06-04 07:04:41,2759,TWR102015,7984
CDRD87D5FF12368,CUST100003923,Voice Outgoing,+18636168240,+15177377122,2026-06-20 16:51:10,131,TWR108353,4558
CDRD5B91C45CD9D,CUST100089112,Voice Outgoing,+12580863569,+14038131575,2026-06-28 05:06:35,2295,TWR106286,9449
CDR7A7A2D98D34D,CUST100049533,Voice Outgoing,+10522038989,+17440409187,2026-07-07 03:05:35,2677,TWR105190,9286
CDRD6015F23C7D0,CUST100050922,Voice Incoming,+16021976856,+13465889806,2026-07-14 06:56:23,971,TWR102020,3088
CDR97848096A8E6,CUST100035736,Voice Incoming,+11860160611,+15534032523,2026-06-03 23:47:49,1547,TWR102734,9019
CDRFED1BCC423E6,CUST100096959,Voice Incoming,+14777017567,+13385315152,2026-06-09 00:23:05,2797,TWR109350,6341
CDR59D914A39E07,CUST100098322,Voice Incoming,+14535175107,+19178918142,2026-07-09 13:26:02,1918,TWR106234,2208
CDRB2B44D11C9A0,CUST100030147,Voice Incoming,+19551708003,+13113548771,2026-07-16 12:47:29,2288,TWR107045,2557
CDRBBBD10AEE551,CUST100066911,Voice Outgoing,+13773274572,+17440051908,2026-06-17 00:44:53,2109,TWR101041,3317
CDR1269EFB157EC,CUST100083403,Voice Incoming,+13191572829,+11716751216,2026-06-26 14:53:32,2686,TWR104462,6954
CDRA518F0A62087,CUST100067043,Data Session,+19103836939,+17623153173,2026-06-17 01:15:04,653,TWR103883,3644
CDR6418F2870301,CUST100065184,Voice Incoming,+11114329226,+14782362362,2026-06-04 14:29:45,777,TWR109755,8318
CDR2E3CBC119C03,CUST100060015,Voice Outgoing,+18739112100,+14323930604,2026-06-24 12:52:09,72,TWR104835,8655
CDRD9913FF2E599,CUST100075621,Voice Incoming,+12583064140,+11229207864,2026-07-21 15:17:37,2347,TWR100178,6780
CDR13ED0843831B,CUST100048148,Voice Incoming,+12816983701,+13281585073,2026-06-27 21:24:43,3454,TWR103009,3292
CDRD237596E1068,CUST100079813,SMS Outgoing,+10433023107,+11305995996,2026-06-17 18:50:55,998,TWR102205,7952
CDRA7700B0959B8,CUST100040175,Voice Incoming,+10329629664,+18296056376,2026-06-08 15:07:54,2152,TWR108246,3938
CDRB482A1BAEF6B,CUST100083960,SMS Outgoing,+18880585562,+18992043017,2026-07-01 05:23:48,2865,TWR102219,4742
CDR7555997527C6,CUST100017988,Voice Outgoing,+15924688961,+17013708662,2026-06-24 03:21:27,77,TWR107684,5964
CDR867461FD1915,CUST100019109,Voice Incoming,+14097389981,+10758285149,2026-07-13 20:15:44,1917,TWR107411,4075
CDR97EF51525B3A,CUST100035701,SMS Incoming,+10388948798,+14666428247,2026-06-16 16:17:09,497,TWR106289,4379
CDR53B1F3BB2F9D,CUST100082297,Voice Outgoing,+11072575780,+18071898113,2026-06-11 04:22:20,1827,TWR109549,8481
CDR53E25186B8B7,CUST100025951,Voice Incoming,+12894528025,+11758820290,2026-06-11 10:05:42,1918,TWR107570,5805
CDR81AD4B7ED69E,CUST100035113,Voice Outgoing,+18928295805,+16066057947,2026-07-16 13:55:26,2711,TWR104621,6147
CDR46D46C80E74C,CUST100065663,Data Session,+12637552812,+15923130829,2026-07-06 09:30:34,536,TWR100269,8699
CDR52F2D1EEDA11,CUST100033124,Voice Incoming,+10665500380,+13911299583,2026-07-07 00:58:32,1839,TWR106649,5411
CDR3CCECD2C6E9E,CUST100043007,Voice Incoming,+15048528570,+13280964869,2026-07-22 18:35:10,2542,TWR109330,8327
CDREE466336CF28,CUST100019826,Data Session,+18860484293,+18142462419,2026-07-11 10:15:56,2137,TWR107077,4672
CDRDC717E86718C,CUST100024358,Voice Incoming,+19936989694,+12390617601,2026-06-16 14:08:49,2950,TWR100528,7790
CDR92A4C588FE22,CUST100055999,Voice Incoming,+18347324143,+15076159016,2026-06-06 21:18:29,2104,TWR105608,8258
CDREBD7B46CA9E0,CUST100058238,Voice Outgoing,+19513982778,+12774828222,2026-07-08 22:59:35,1430,TWR102843,7066
CDR08F4F36E5718,CUST100047182,Voice Outgoing,+16266034834,+15359158280,2026-06-21 00:04:33,2257,TWR105160,4432
CDRB99539CCA25D,CUST100028050,Data Session,+11267463433,+15542960401,2026-07-08 12:16:32,908,TWR102055,3983
CDRC981C8595D84,CUST100079603,SMS Outgoing,+10592834349,+11728795549,2026-06-02 16:27:57,2984,TWR109737,9289
CDR5211CBC2FBC5,CUST100012575,Voice Outgoing,+17411858404,+14072413943,2026-07-22 10:15:43,2532,TWR101287,7017
CDRF06B45744399,CUST100012028,Voice Outgoing,+19372609074,+15014825734,2026-07-15 11:06:21,705,TWR100376,7810
