sim_id,customer_id,sim_type,iccid,msisdn,activation_date,status
SIM877D97C2DA,CUST100057193,Physical SIM,8988293996942186672,+11636308092,2018-12-13,Active
SIM410E281A96,CUST100007192,eSIM,8937161200538456282,+16533313533,2023-04-27,Suspended
SIM91A343AD67,CUST100030183,Physical SIM,8957904468604470041,+19388434116,2022-05-22,Active
SIM082A5AA301,CUST100089145,Physical SIM,8967108306511318538,+12173609626,2022-03-21,Active
SIMC86EC55AC3,CUST100083058,Physical SIM,8902567435758408879,+17071635014,2020-11-13,Active
SIMFDF0BE8E0B,CUST100091523,eSIM,8931025626110815438,+13543719072,2023-09-13,Active
SIM02B0D896FB,CUST100000975,Physical SIM,8980995445002103148,+13071634094,2023-08-14,Active
SIM8268ACC302,CUST100007151,Physical SIM,8920945358416618363,+14121130432,2026-05-11,Active
SIM1859B07457,CUST100033293,Physical SIM,8978772634472579763,+12134633228,2016-04-28,Active
SIMFC48F9F65C,CUST100055928,Physical SIM,8921832955830692997,+14460925233,2026-06-24,Active
SIMDA79592176,CUST100070423,Physical SIM,8978789870226880870,+13894129983,2015-09-02,Active
SIM0773196DB0,CUST100062484,Physical SIM,8985557999610304246,+16944046684,2016-02-24,Active
SIM2AD4F8CFDA,CUST100087053,Physical SIM,8982344742955765478,+18682271794,2026-05-07,Active
SIM9C6BEF5D92,CUST100075186,eSIM,8993797300058875101,+17596557967,2026-02-14,Active
SIM7C7BF3CE82,CUST100056805,eSIM,8966570740657393915,+18978347536,2023-06-09,Active
SIM225921DF78,CUST100046765,eSIM,8956865843105117469,+14762541977,2019-04-11,Active
SIMAB9E24D70B,CUST100097362,Physical SIM,8943605431607076118,+10240852359,2022-04-29,Suspended
SIM246B22FBB9,CUST100039128,Physical SIM,8916045919866690850,+16639981885,2024-03-06,Active
SIM2568E617C8,CUST100017497,Physical SIM,8972733930821773077,+11246848521,2026-02-03,Active
SIM1214F233E5,CUST100074686,Physical SIM,8947721162326625672,+19777889294,2022-03-23,Active
SIMEC840A21A1,CUST100051232,eSIM,8984034958552739206,+13196882177,2025-02-22,Active
SIMEE02304920,CUST100083024,eSIM,8940639938105627951,+10026960449,2017-04-29,Active
SIM894152C64C,CUST100094859,Physical SIM,8944424889002633247,+12247980713,2015-06-07,Active
SIMD4E6C56D8F,CUST100064922,eSIM,8979012111667451211,+12673221057,2016-06-10,Active
SIMB2FC29EF1C,CUST100083276,Physical SIM,8932929393256718415,+11485926138,2025-01-26,Active
SIM9B51D3EFBB,CUST100021275,Physical SIM,8900037904510848280,+15326400464,2024-04-09,Active
SIM1D25D39678,CUST100026714,eSIM,8971319207384068434,+19135968979,2015-02-25,Active
SIMB4C80CBB87,CUST100083336,Physical SIM,8929037417012098116,+19983067540,2018-12-06,Deactivated
SIM239C1FF5E6,CUST100070005,Physical SIM,8931366654006654488,+16658401153,2017-04-14,Active
SIM86EECD7AF3,CUST100032051,Physical SIM,8964313862372201051,+11500803908,2015-07-13,Active
SIM5FAB4A259F,CUST100055491,Physical SIM,8933356688167070559,+11640681984,2024-06-07,Active
SIM8898F24A0D,CUST100048745,eSIM,8970822133881662493,+15497134923,2022-10-21,Active
SIM947B89D44B,CUST100054201,eSIM,8960394125188422142,+15011322179,2026-04-21,Deactivated
SIM5D71D0DD57,CUST100035191,Physical SIM,8996220947181471041,+11967243445,2024-01-04,Active
SIM3528F49A13,CUST100035741,Physical SIM,8932347486172914872,+13228368161,2026-05-27,Active
SIMA836995A2F,CUST100053024,eSIM,8982760375146562882,+12472320564,2019-09-02,Active
SIM726CE8DE19,CUST100054932,eSIM,8922809085432598542,+18701710484,2025-05-22,Active
SIMAD2F34E984,CUST100019602,eSIM,8945290184483390475,+15096579623,2021-10-25,Active
SIM2F02D7941F,CUST100053191,Physical SIM,8964981812204897673,+15220543023,2020-10-16,Active
SIMA53D333262,CUST100089568,Physical SIM,8942718848009020681,+11211451229,2020-11-13,Deactivated
SIM4EB8014E39,CUST100054243,eSIM,8916544948476422738,+13589261024,2019-06-18,Active
SIMB5A2C38704,CUST100001873,eSIM,8939427896611896357,+18952932301,2020-11-18,Active
SIM32DD6B7AE0,CUST100032800,Physical SIM,8920711768227915212,+18796647400,2017-10-11,Active
SIME7231DD6B7,CUST100047417,eSIM,8983813178073572022,+19994187974,2017-01-25,Active
SIMC0B3CD914C,CUST100088541,eSIM,8921462211416531674,+16242440824,2026-04-08,Active
SIM4D5446B7D1,CUST100018147,eSIM,8965378872459261346,+16230918724,2023-11-13,Active
SIMD2320939B8,CUST100034957,Physical SIM,8954238683755696946,+17817289012,2023-12-13,Active
SIM043721FA4D,CUST100039989,Physical SIM,8935828847564780309,+19657734662,2023-01-13,Active
SIM76DC19D214,CUST100059343,eSIM,8942114229337632124,+15949629146,2019-10-16,Deactivated
SIM73A7C39B66,CUST100008608,Physical SIM,8979593671178857655,+10489315650,2025-03-17,Active
SIM70FAE165D8,CUST100016693,Physical SIM,8992613149550302376,+18769187231,2018-02-13,Active
SIM7C9A6D87FE,CUST100037037,Physical SIM,8954437992928899978,+13975648362,2025-05-14,Active
SIM0D2C780E16,CUST100055747,eSIM,8940545789517193647,+19351110629,2021-12-11,Active
SIM6C38EA5F6F,CUST100071546,Physical SIM,8994389322425202858,+11724256441,2026-01-18,Active
SIME205E60993,CUST100021022,eSIM,8936804760872024758,+17454204768,2018-05-18,Active
SIMBF09AAA2FA,CUST100072550,eSIM,8903290305595065049,+13947321119,2018-11-13,Active
SIMC02DDB77DB,CUST100074206,Physical SIM,8936237258826811153,+13274898121,2017-07-25,Active
SIM410D7A431B,CUST100030004,Physical SIM,8974565734139011289,+10993854036,2023-09-15,Active
SIM809E58CCE0,CUST100014193,Physical SIM,8940733903612112273,+19606536484,2024-09-15,Active
SIM2D000B5C86,CUST100030838,Physical SIM,8998237086587240651,+14193258975,2017-07-19,Active
SIMB5921FEC84,CUST100065876,Physical SIM,8968170314944234736,+19628923031,2022-04-22,Suspended
SIMF7BEC56A8B,CUST100061610,eSIM,8975915977481686541,+10999406262,2019-05-13,Suspended
SIMA75DD8EF68,CUST100082618,Physical SIM,8981348849764288891,+17848088668,2025-11-08,Active
SIM2C60BBF692,CUST100082457,Physical SIM,8999562009852461830,+15197675858,2019-01-27,Active
SIM1F23A4BBFD,CUST100066279,Physical SIM,8952242758297901428,+11562408626,2022-12-27,Active
SIM2202B43E48,CUST100003302,eSIM,8951532891266237072,+17666368530,2020-07-17,Active
SIM3EC2998642,CUST100020521,eSIM,8959383257083576629,+18997308247,2020-07-05,Active
SIMA14B44A52E,CUST100059917,eSIM,8936567193687060405,+10393200401,2018-11-07,Active
SIM840A3E7B55,CUST100048513,eSIM,8938132251719552096,+10474280982,2021-05-13,Active
SIMA72C2BC993,CUST100094923,Physical SIM,8949724833250289082,+16691305486,2023-09-22,Active
SIM368296FE3F,CUST100041670,eSIM,8975823978334515887,+10178818918,2022-02-08,Active
SIM5E6CDC2D61,CUST100092554,Physical SIM,8929711675843544319,+17705215969,2017-05-20,Active
SIM63B3B4EDFC,CUST100029657,eSIM,8924162685295773086,+12580646585,2024-06-12,Active
SIMC8FCF35B6C,CUST100079533,Physical SIM,8999508155849234197,+15289810656,2017-12-19,Active
SIMFB21A6685F,CUST100024530,Physical SIM,8964590541450591599,+13010295918,2015-04-26,Deactivated
SIM23A71DA8C6,CUST100068159,eSIM,8922700261451147713,+16879499236,2015-04-09,Active
SIME28DE94307,CUST100042855,Physical SIM,8928949420038561704,+19823245295,2016-04-11,Swapped
SIMEEA4356D55,CUST100024722,Physical SIM,8985920169165682481,+16101533300,2024-02-03,Active
SIMD6FFFBAF1A,CUST100048336,eSIM,8901327328372441758,+11731934529,2022-02-23,Active
SIME54898AE00,CUST100032603,Physical SIM,8903262828867582335,+17897712412,2018-01-26,Active
SIM0FDEAA5BFA,CUST100096600,eSIM,8913438691607929280,+18385510173,2016-04-18,Active
SIM5E528CF644,CUST100045663,Physical SIM,8909214718516552719,+11077365574,2024-11-21,Active
SIMB241432DAD,CUST100036720,Physical SIM,8962967780078178130,+15812816018,2016-05-28,Active
SIM9CA41AC51A,CUST100044591,Physical SIM,8935803771530029501,+15796267957,2018-02-22,Active
SIM7ECEE7CC67,CUST100052908,Physical SIM,8924116118048401896,+15840482224,2018-09-27,Active
SIM02861966B3,CUST100067878,Physical SIM,8944590448139963765,+12812334856,2020-11-06,Active
SIM1E857F1243,CUST100059612,Physical SIM,8908418768886056281,+19915666265,2024-03-29,Active
SIM181E3D896D,CUST100013184,Physical SIM,8933570473144405199,+18829058071,2022-12-23,Active
SIM0EFE137EBA,CUST100050654,eSIM,8927465892985164522,+15993557701,2023-04-19,Active
SIMD038F2D409,CUST100059611,Physical SIM,8914910505105831486,+10465590326,2015-02-15,Active
SIMF54A194D97,CUST100078040,Physical SIM,8900014737684433274,+16632275240,2023-04-17,Active
SIM44173EAD72,CUST100073157,eSIM,8956516429832782619,+18311094760,2021-05-17,Active
SIMF554BDEB8B,CUST100031657,Physical SIM,8965161276269928137,+19730787657,2016-03-27,Active
SIM852A8559D0,CUST100030202,Physical SIM,8995919949314885514,+18926794028,2021-03-25,Active
SIMFEA8F95FFB,CUST100016767,eSIM,8916109446165856722,+10455940521,2025-05-15,Active
SIM4509FAA913,CUST100008926,eSIM,8914496480369872917,+11514933279,2025-04-25,Swapped
SIM2FC8967723,CUST100078644,Physical SIM,8955502693262182906,+14295088643,2019-09-29,Active
SIM00EF476F65,CUST100051794,eSIM,8984964957430896120,+18403161003,2020-10-28,Active
SIMF352607E7B,CUST100085291,eSIM,8997990866959216538,+16142295887,2015-03-28,Active
SIM8369F87A5E,CUST100094571,Physical SIM,8966022390870230068,+15404999221,2017-04-25,Active
SIM326BDC67DC,CUST100098218,Physical SIM,8914951096945718175,+12624301736,2022-09-29,Active
SIM92BC69B820,CUST100045556,eSIM,8987437522427017412,+17638180822,2020-03-19,Active
SIMB4FADB81E6,CUST100070406,eSIM,8987644190474034980,+19047414156,2016-05-31,Active
SIM897CFC0981,CUST100087164,Physical SIM,8912138898561032677,+15357025785,2026-05-30,Active
SIMF4DB0D7949,CUST100023898,Physical SIM,8952615265826518721,+17013313339,2024-05-04,Active
SIM472D0EEB6E,CUST100046370,Physical SIM,8973190928871444482,+15981640190,2017-09-21,Active
SIMCCE682618C,CUST100064543,Physical SIM,8982819067049029892,+19639393997,2016-10-17,Active
SIM534D169170,CUST100026354,Physical SIM,8907482507895040975,+18287325326,2024-06-17,Active
SIMD9345D0AC9,CUST100057383,eSIM,8971373411516067873,+13482298033,2017-02-02,Suspended
SIM1378D58BB2,CUST100089557,Physical SIM,8956150355342051699,+12487780401,2015-05-25,Deactivated
SIM26B65D5398,CUST100077019,Physical SIM,8978191536806749577,+10031813493,2018-02-06,Active
SIMD3654E1508,CUST100057316,eSIM,8999992094718321338,+15698930534,2024-07-18,Active
SIM42A1DAA773,CUST100011831,eSIM,8955242816954481755,+18830655574,2025-01-12,Active
SIME289617721,CUST100030532,Physical SIM,8925152585103181036,+18219054610,2026-03-19,Active
SIMFF697EF9D4,CUST100023029,eSIM,8934615267217430349,+10055036745,2017-01-19,Active
SIM61A2731D6D,CUST100007486,eSIM,8913503521169893093,+18764619303,2022-09-06,Active
SIM6B8BF9439A,CUST100027527,eSIM,8966587468051762340,+19046873103,2026-01-08,Active
SIM20D21B8F0F,CUST100083484,Physical SIM,8946152885275608321,+12646855832,2017-01-11,Active
SIM5B51EEBB31,CUST100083454,Physical SIM,8940772298566246070,+12165874834,2020-01-26,Deactivated
SIM3B5573E255,CUST100042194,Physical SIM,8978127934847834791,+13144375398,2022-05-29,Active
SIMD5DBBECB74,CUST100093547,Physical SIM,8944023213407993395,+18401703620,2020-11-20,Active
SIM87863DADF8,CUST100093804,eSIM,8955250920472911178,+15542869145,2020-09-13,Active
SIMCD181643F9,CUST100030795,eSIM,8960381763108583661,+18522895062,2018-04-15,Active
SIMD60FBD3051,CUST100035096,Physical SIM,8991633082374038656,+16866895549,2018-06-27,Active
SIM44244CE0BC,CUST100089193,eSIM,8955898765506956664,+12783514489,2025-03-15,Active
SIM0B1C334B06,CUST100002919,Physical SIM,8954683569034762817,+11125056366,2024-01-18,Active
SIMD30212EA53,CUST100076795,Physical SIM,8973553698170152045,+19615148902,2016-03-07,Active
SIM0D5469FB88,CUST100022900,Physical SIM,8967825941455638351,+12289870939,2019-03-24,Active
SIM0EE5BDD3D6,CUST100065612,Physical SIM,8956160278474074679,+14348321104,2024-02-01,Active
SIM85F21AC13C,CUST100049753,Physical SIM,8976346795500294822,+19708623370,2016-04-26,Active
SIMD509B3CB16,CUST100051379,eSIM,8949557009478830014,+12022569443,2020-07-03,Active
SIM733C1DE46E,CUST100021719,eSIM,8983031423023907027,+17534511214,2015-01-24,Suspended
SIMFDB0CE7E52,CUST100085600,eSIM,8942439665033557896,+17909905423,2019-06-07,Active
SIM58A181F9FF,CUST100092713,eSIM,8995968070000012092,+18453889142,2021-02-28,Suspended
SIM23E185ADF6,CUST100089847,eSIM,8986145654419262450,+12810535306,2025-05-09,Active
SIM73DFD08C47,CUST100036597,eSIM,8967839511817080457,+13060850755,2016-01-07,Active
SIM002EE4FD47,CUST100049458,Physical SIM,8992967401719526150,+13475911189,2025-09-24,Active
SIMCC3DC57317,CUST100032756,Physical SIM,8961263000777823850,+13595068634,2019-09-17,Active
SIME749F296F4,CUST100043248,eSIM,8937862481213888403,+18197142104,2017-06-23,Deactivated
SIM5883A6681D,CUST100027935,Physical SIM,8959848349314884056,+15086588752,2023-01-16,Active
SIM0DDC1AE2C4,CUST100024572,eSIM,8998945544878452953,+13831275822,2022-11-09,Suspended
SIM79C77D7186,CUST100078430,Physical SIM,8916754244105313273,+16406069156,2021-06-15,Active
SIM6A219448D0,CUST100010114,Physical SIM,8963146308884950104,+11980017861,2021-07-11,Active
SIMFA07B0AEB6,CUST100086572,eSIM,8956584359204619621,+19956424747,2024-03-31,Active
SIM78C35D48C9,CUST100013885,eSIM,8927264263414692874,+14090125641,2015-07-10,Suspended
SIM3078AE4646,CUST100045561,Physical SIM,8959268318987212152,+15507641272,2016-11-20,Active
SIM764020092F,CUST100005726,Physical SIM,8903783829437132814,+15742082030,2017-08-19,Active
SIM433CF5103D,CUST100099777,Physical SIM,8988944707904895000,+14880524807,2019-09-19,Active
SIMCBA5D5915C,CUST100039465,Physical SIM,8961379657696425175,+15396106324,2020-03-22,Active
SIM4C956BD7BD,CUST100015645,Physical SIM,8935060358639771349,+16638717178,2022-03-12,Active
SIM7431A93C53,CUST100016215,Physical SIM,8957179891862427956,+12195906338,2024-09-21,Active
SIMA54CCE49F7,CUST100017944,Physical SIM,8938686440825668268,+11529256157,2019-05-28,Deactivated
SIM9291DD9599,CUST100052050,Physical SIM,8924845140327449779,+11921040972,2017-08-08,Active
SIM18A3B98658,CUST100059594,eSIM,8909461021887771878,+19563128989,2020-02-20,Active
SIM8A090CC018,CUST100015199,Physical SIM,8932280707861158294,+19134022951,2024-09-27,Active
SIME6A3C5D9A9,CUST100044259,Physical SIM,8905846737005479264,+18618947630,2020-07-23,Active
SIM48CEDF12A2,CUST100006743,Physical SIM,8955354178787722002,+18651545849,2020-02-12,Active
SIMD4A08553A2,CUST100068665,eSIM,8926589773944414366,+14935527994,2017-02-05,Active
SIM099A1E5D2C,CUST100004917,eSIM,8955893330643576927,+11144313543,2024-03-20,Active
SIM506CA2CB29,CUST100071254,eSIM,8933064678506430210,+14629027330,2025-03-03,Deactivated
SIM3FD0D3303C,CUST100089627,eSIM,8938282667257511038,+15425767410,2016-12-18,Suspended
SIM2F374F3CA4,CUST100083567,eSIM,8981294719875859906,+10638014206,2016-09-04,Swapped
SIM5B916D8F54,CUST100010231,Physical SIM,8982303506809022353,+11685633857,2021-09-08,Active
SIME66D740296,CUST100091208,eSIM,8998029680931290063,+19343521221,2020-04-19,Active
SIM5B588EE00B,CUST100005854,Physical SIM,8962212125990896178,+10699505915,2022-11-26,Active
SIM3F9871E16B,CUST100003017,eSIM,8944318137682557857,+15401522340,2026-03-31,Active
SIM932F2964CC,CUST100033801,eSIM,8904480186012663896,+16060370156,2021-08-13,Active
SIMC452F8D9F0,CUST100029468,Physical SIM,8942551605653445390,+15152722208,2024-03-31,Suspended
SIM6062800A1A,CUST100038382,Physical SIM,8982526852241376594,+18714679958,2018-11-08,Active
SIMAC4F80AA4F,CUST100078920,eSIM,8956923356433980750,+17545487580,2023-10-31,Active
SIM7506EAF4F6,CUST100073069,Physical SIM,8957655174391022707,+11718068555,2021-12-04,Active
SIMEDACDD86C6,CUST100060449,eSIM,8973605122504372454,+17826482616,2021-09-05,Deactivated
SIMA7224D386C,CUST100067790,Physical SIM,8961724830533620771,+14177628977,2018-07-15,Active
SIMB668CD1D3F,CUST100077335,eSIM,8968928919457846416,+12556141897,2017-11-22,Active
SIM5D10C22FA1,CUST100006534,Physical SIM,8901483847813818837,+19729429451,2016-01-21,Active
SIMCDB17063DF,CUST100030516,eSIM,8912053928809715469,+15641671445,2019-01-27,Active
SIM94796BBFA1,CUST100023267,Physical SIM,8987357710402198269,+13105878181,2024-11-11,Active
SIM0347F21F8E,CUST100038107,Physical SIM,8920569905421634080,+11738367465,2015-03-03,Active
SIM649EF667B6,CUST100095125,Physical SIM,8917292174895602923,+19824970883,2017-11-20,Active
SIMC814776D00,CUST100080527,Physical SIM,8977160654318120734,+16290340053,2015-02-28,Active
SIM4FDBA9E754,CUST100008667,eSIM,8919220579463805079,+16297632788,2023-06-10,Active
SIM17CD6E22BA,CUST100033168,eSIM,8948742272085875731,+11939712367,2022-08-16,Active
SIM3A157D50FB,CUST100029828,Physical SIM,8977230294795201827,+18015493602,2019-12-06,Active
SIM5B92907174,CUST100087487,Physical SIM,8937045200878245697,+13891163755,2021-02-14,Active
SIMCBA885DB80,CUST100053425,Physical SIM,8910858652379793237,+19086931180,2020-08-14,Active
SIM6141843E1A,CUST100054098,eSIM,8953153339816437224,+16854264232,2023-04-09,Active
SIM39E115B2D9,CUST100012538,Physical SIM,8975436910905453375,+17774122849,2024-12-25,Active
SIMED78C281F4,CUST100054356,eSIM,8918614930253802030,+11238638990,2015-11-21,Active
SIMB6513C95E4,CUST100047631,Physical SIM,8967424719306853883,+18747690104,2026-01-17,Active
SIM3DFD89E50F,CUST100041576,Physical SIM,8901348260520353605,+18379464999,2022-05-20,Active
SIME5CADA2E7A,CUST100056623,eSIM,8945231242965642743,+15669474182,2021-07-30,Active
SIM3F727B66D8,CUST100006628,Physical SIM,8936242715573704822,+19145642259,2021-02-02,Suspended
SIMF0A678D115,CUST100056330,eSIM,8954582042161157998,+14828167190,2017-11-22,Active
SIM1B1D1C3AB7,CUST100074161,Physical SIM,8966516765611775499,+19253792158,2023-06-11,Active
SIM4D70E85386,CUST100094422,Physical SIM,8934283952019439661,+11939512516,2016-01-08,Active
SIM91DAF10928,CUST100055574,Physical SIM,8926907573526415341,+10664682682,2024-12-08,Active
SIM5DA3B2A3D4,CUST100082492,Physical SIM,8944865603761725379,+16236180316,2019-12-28,Active
SIM6494696DED,CUST100054134,eSIM,8902886243901768492,+15332425922,2022-10-16,Active
SIM745CDEF741,CUST100036592,Physical SIM,8901520003983392845,+13030936498,2021-09-18,Active
SIME321F2B041,CUST100030264,Physical SIM,8906027469738810206,+18908341921,2026-01-08,Active
SIM0F6F0AB0C4,CUST100024801,Physical SIM,8951201786380524808,+16798019073,2015-12-07,Active
SIM9819B14CEC,CUST100045510,eSIM,8941734229164088966,+10150224340,2016-01-19,Active
SIMDC9C04C5DB,CUST100075796,Physical SIM,8982111416976606915,+16512481094,2018-08-21,Active
SIMCE2B6C9383,CUST100044194,Physical SIM,8989461726704017569,+10255434358,2019-03-14,Active
SIM9322BE3B02,CUST100056220,Physical SIM,8952969161393261771,+10921364300,2020-05-29,Active
SIMC50AF83C10,CUST100086711,Physical SIM,8966345999441537197,+16688377240,2026-01-08,Active
SIMB1E67F6938,CUST100011217,Physical SIM,8905202270996010645,+17351973313,2024-12-09,Active
SIM7323E9F384,CUST100031634,Physical SIM,8911358394844828910,+13848807644,2021-12-24,Active
SIM41E995B7AD,CUST100076815,eSIM,8965154516101365274,+18514291421,2023-06-16,Active
SIM9039BD90E3,CUST100025907,Physical SIM,8958217489730813299,+13173239302,2020-11-21,Suspended
SIMECADBC3040,CUST100093291,Physical SIM,8956825978475934212,+11744857758,2016-01-01,Active
SIMC00215E06C,CUST100007260,Physical SIM,8903588236691480850,+11645160778,2025-07-30,Active
SIM29E89438F7,CUST100004817,eSIM,8918742445923610518,+10493728151,2018-11-10,Active
SIM9D49BED8C2,CUST100010358,Physical SIM,8992295492011980507,+15467418941,2015-09-27,Active
SIM40564F5596,CUST100084107,Physical SIM,8988926570769702942,+14847725250,2025-03-17,Active
SIM5E6E6B0775,CUST100012073,Physical SIM,8940512495713037891,+16631491280,2020-08-12,Active
