delivery_id,order_id,driver_employee_id,delivery_address,city,state,zip,status,dispatched_at,delivered_at,distance_miles,tip_amount
DEL0734,ORD0734,EMP0088,3485 Pine Rd,Atlanta,GA,30303,failed,2024-01-13 09:36:01,2024-01-13 10:03:01,10.2,1.30
DEL0735,ORD0735,EMP0139,7133 Pine Rd,Miami,FL,33101,en_route,2026-01-31 10:47:43,2026-01-31 11:52:43,3.4,6.27
DEL0736,ORD0736,EMP0676,821 Highland Ave,Chicago,IL,60601,failed,2025-06-21 14:42:39,2025-06-21 15:03:39,5.7,6.46
DEL0737,ORD0737,EMP0551,6055 Cedar Ln,Atlanta,GA,30303,failed,2026-05-28 19:53:54,2026-05-28 20:14:54,6.2,9.53
DEL0738,ORD0738,EMP0505,7305 Market St,Miami,FL,33101,assigned,2024-10-28 10:42:18,2024-10-28 10:59:18,7.1,11.23
DEL0739,ORD0739,EMP0634,9847 2nd St,Atlanta,GA,30303,assigned,2024-10-09 23:30:32,2024-10-10 00:07:32,2.6,1.75
DEL0740,ORD0740,EMP0651,748 Oak Ave,Chicago,IL,60601,queued,2026-02-03 20:43:41,2026-02-03 21:15:41,1.9,11.87
DEL0741,ORD0741,EMP0952,1345 Pine Rd,Phoenix,AZ,85004,assigned,2026-02-06 21:39:37,2026-02-06 22:19:37,3.6,9.90
DEL0742,ORD0742,EMP0313,6411 Elm St,Miami,FL,33101,queued,2024-09-06 03:04:29,2024-09-06 04:17:29,8.7,11.66
DEL0743,ORD0743,EMP0580,3863 Elm St,Phoenix,AZ,85004,assigned,2025-03-13 04:58:28,2025-03-13 05:29:28,10.6,1.96
DEL0744,ORD0744,EMP0459,7370 Oak Ave,Austin,TX,78701,queued,2026-05-09 10:03:35,2026-05-09 11:14:35,5.7,1.11
DEL0745,ORD0745,EMP0364,2600 Oak Ave,Charlotte,NC,28202,queued,2024-05-30 23:32:44,2024-05-31 00:38:44,4.0,7.13
DEL0746,ORD0746,EMP0466,7370 Oak Ave,Austin,TX,78701,returned,2024-10-20 12:09:21,2024-10-20 13:27:21,3.1,0.29
DEL0747,ORD0747,EMP0405,3052 Maple Dr,Phoenix,AZ,85004,queued,2026-04-22 07:28:24,2026-04-22 08:44:24,10.9,1.41
DEL0748,ORD0748,EMP0298,9053 Market St,Tampa,FL,33602,failed,2025-05-04 23:17:01,2025-05-05 00:38:01,5.7,9.99
DEL0749,ORD0749,EMP0464,5949 2nd St,Nashville,TN,37203,failed,2025-05-05 01:15:11,2025-05-05 02:03:11,9.4,4.48
DEL0750,ORD0750,EMP0652,5417 Market St,Houston,TX,77002,returned,2025-09-04 05:28:54,2025-09-04 06:35:54,8.1,11.49
DEL0751,ORD0751,EMP0445,6318 Pine Rd,Dallas,TX,75201,returned,2024-02-24 05:15:00,2024-02-24 05:57:00,1.9,3.39
DEL0752,ORD0752,EMP0720,6326 Lakeview Blvd,Denver,CO,80202,assigned,2025-04-04 02:33:50,2025-04-04 03:00:50,8.7,11.31
DEL0753,ORD0753,EMP0633,4616 Sunset Blvd,Seattle,WA,98101,failed,2025-02-09 05:54:54,2025-02-09 06:35:54,2.6,8.78
DEL0754,ORD0754,EMP0600,9817 Main St,Columbus,OH,43215,en_route,2025-10-21 02:32:44,2025-10-21 03:50:44,9.5,6.40
DEL0755,ORD0755,EMP0844,5060 Sunset Blvd,Portland,OR,97201,queued,2026-03-09 00:41:12,2026-03-09 01:02:12,4.6,10.98
DEL0756,ORD0756,EMP0439,1527 Pine Rd,Chicago,IL,60601,delivered,2025-05-20 12:33:33,2025-05-20 13:02:33,4.7,4.51
DEL0757,ORD0757,EMP0415,3350 Lakeview Blvd,Phoenix,AZ,85004,assigned,2026-07-11 23:05:03,2026-07-12 00:09:03,6.6,3.92
DEL0758,ORD0758,EMP0530,8182 Cedar Ln,Denver,CO,80202,failed,2025-07-19 20:04:34,2025-07-19 20:26:34,9.6,0.42
DEL0759,ORD0759,EMP0647,7761 Oak Ave,Tampa,FL,33602,failed,2025-04-09 02:03:34,2025-04-09 03:20:34,9.4,3.16
DEL0760,ORD0760,EMP0692,3566 Sunset Blvd,Austin,TX,78701,assigned,2024-11-14 07:22:05,2024-11-14 07:43:05,11.7,4.32
DEL0761,ORD0761,EMP0907,6999 5th Ave,Charlotte,NC,28202,en_route,2026-01-05 19:05:29,2026-01-05 20:23:29,2.9,8.86
DEL0762,ORD0762,EMP0649,6601 Market St,Miami,FL,33101,delivered,2024-05-05 00:33:29,2024-05-05 01:13:29,1.2,4.99
DEL0763,ORD0763,EMP0702,6084 Park Ave,Denver,CO,80202,en_route,2025-11-27 07:12:06,2025-11-27 08:42:06,5.6,1.56
DEL0764,ORD0764,EMP0955,9297 Market St,Dallas,TX,75201,assigned,2024-05-14 22:55:08,2024-05-15 00:11:08,0.8,9.35
DEL0765,ORD0765,EMP0974,1619 Maple Dr,Tampa,FL,33602,en_route,2026-07-25 18:52:42,2026-07-25 19:46:42,2.3,7.80
DEL0766,ORD0766,EMP0529,4616 Sunset Blvd,Seattle,WA,98101,en_route,2024-12-20 23:02:04,2024-12-21 00:00:04,10.0,10.74
DEL0767,ORD0767,EMP0096,4372 2nd St,Portland,OR,97201,returned,2026-06-24 22:30:50,2026-06-24 23:39:50,0.6,7.19
DEL0768,ORD0768,EMP0779,972 Sunset Blvd,Dallas,TX,75201,returned,2024-07-07 21:30:46,2024-07-07 21:50:46,7.7,2.25
DEL0769,ORD0769,EMP0009,756 5th Ave,Chicago,IL,60601,delivered,2024-08-08 16:56:02,2024-08-08 18:10:02,2.5,4.69
DEL0770,ORD0770,EMP0141,9283 River Rd,Houston,TX,77002,failed,2026-02-18 07:25:09,2026-02-18 07:58:09,6.3,4.18
DEL0771,ORD0771,EMP0949,1310 Park Ave,Atlanta,GA,30303,en_route,2025-06-21 07:13:25,2025-06-21 08:13:25,3.2,9.18
DEL0772,ORD0772,EMP0826,756 5th Ave,Chicago,IL,60601,returned,2026-06-24 01:10:57,2026-06-24 01:43:57,10.8,8.33
DEL0773,ORD0773,EMP0144,2185 2nd St,Atlanta,GA,30303,en_route,2025-02-07 12:54:56,2025-02-07 14:18:56,4.8,8.11
DEL0774,ORD0774,EMP0525,556 Market St,Atlanta,GA,30303,queued,2024-12-20 11:23:05,2024-12-20 11:55:05,8.7,5.51
DEL0775,ORD0775,EMP0639,2468 Highland Ave,Houston,TX,77002,failed,2025-02-21 12:26:26,2025-02-21 13:51:26,4.8,7.02
DEL0776,ORD0776,EMP0618,6508 Maple Dr,Seattle,WA,98101,delivered,2024-11-27 02:25:16,2024-11-27 02:59:16,4.5,9.10
DEL0777,ORD0777,EMP0549,4818 Oak Ave,Columbus,OH,43215,failed,2024-09-03 22:34:24,2024-09-03 23:42:24,5.5,1.03
DEL0778,ORD0778,EMP0174,5980 Lakeview Blvd,Nashville,TN,37203,failed,2024-05-02 14:01:33,2024-05-02 15:26:33,4.2,4.43
DEL0779,ORD0779,EMP0094,8367 Market St,Houston,TX,77002,failed,2024-08-19 04:46:49,2024-08-19 06:13:49,4.7,3.93
DEL0780,ORD0780,EMP0613,9029 Elm St,Tampa,FL,33602,en_route,2024-03-07 02:52:47,2024-03-07 03:51:47,2.8,4.16
DEL0781,ORD0781,EMP0213,9267 Highland Ave,Dallas,TX,75201,failed,2024-11-22 03:40:14,2024-11-22 04:41:14,2.4,3.52
DEL0782,ORD0782,EMP0891,282 Elm St,San Antonio,TX,78205,queued,2025-05-12 22:32:00,2025-05-12 22:56:00,11.1,0.96
DEL0783,ORD0783,EMP0996,6199 2nd St,Seattle,WA,98101,returned,2025-08-03 21:39:16,2025-08-03 22:41:16,4.5,8.60
DEL0784,ORD0784,EMP0754,5038 Maple Dr,Austin,TX,78701,failed,2025-02-18 23:31:11,2025-02-19 00:21:11,2.6,10.97
DEL0785,ORD0785,EMP0768,3963 Cedar Ln,Houston,TX,77002,assigned,2024-03-09 21:47:09,2024-03-09 22:37:09,1.7,1.75
DEL0786,ORD0786,EMP0166,6308 Cedar Ln,Austin,TX,78701,delivered,2026-03-29 13:23:45,2026-03-29 13:59:45,6.3,8.81
DEL0787,ORD0787,EMP0618,3289 Main St,Houston,TX,77002,returned,2024-11-21 08:04:10,2024-11-21 08:46:10,4.8,1.38
DEL0788,ORD0788,EMP0358,679 Main St,Charlotte,NC,28202,delivered,2024-07-14 21:26:52,2024-07-14 22:22:52,8.7,4.29
DEL0789,ORD0789,EMP0774,5171 Lakeview Blvd,Portland,OR,97201,delivered,2025-07-30 21:13:40,2025-07-30 21:28:40,3.1,4.85
DEL0790,ORD0790,EMP0126,8237 Oak Ave,Austin,TX,78701,failed,2026-04-11 12:27:32,2026-04-11 13:45:32,2.7,8.75
DEL0791,ORD0791,EMP0386,4453 Maple Dr,Columbus,OH,43215,en_route,2025-11-04 10:58:17,2025-11-04 11:21:17,6.0,10.18
DEL0792,ORD0792,EMP0405,1893 Market St,Seattle,WA,98101,returned,2024-08-16 01:10:26,2024-08-16 02:08:26,5.9,0.05
DEL0793,ORD0793,EMP0460,3870 Sunset Blvd,Portland,OR,97201,failed,2025-08-22 03:32:40,2025-08-22 04:20:40,7.2,2.06
DEL0794,ORD0794,EMP0052,4616 Sunset Blvd,Seattle,WA,98101,assigned,2024-08-10 09:55:51,2024-08-10 10:26:51,4.7,6.15
DEL0795,ORD0795,EMP0390,786 Elm St,Tampa,FL,33602,delivered,2024-10-11 17:40:49,2024-10-11 18:19:49,6.1,2.12
DEL0796,ORD0796,EMP0422,5996 Maple Dr,Austin,TX,78701,failed,2024-02-17 23:18:11,2024-02-18 00:39:11,6.0,6.76
DEL0797,ORD0797,EMP0927,8226 Main St,Charlotte,NC,28202,assigned,2024-05-24 01:20:03,2024-05-24 02:30:03,5.3,5.55
DEL0798,ORD0798,EMP0949,1768 Lakeview Blvd,Dallas,TX,75201,delivered,2024-12-04 13:28:06,2024-12-04 14:10:06,6.9,2.58
DEL0799,ORD0799,EMP0483,8987 Oak Ave,Tampa,FL,33602,failed,2024-07-21 00:44:40,2024-07-21 02:01:40,1.6,10.47
DEL0800,ORD0800,EMP0025,8984 Cedar Ln,Austin,TX,78701,assigned,2025-03-20 07:38:41,2025-03-20 08:54:41,1.3,4.24
DEL0801,ORD0801,EMP0222,3020 Main St,Seattle,WA,98101,assigned,2026-01-04 08:06:34,2026-01-04 08:39:34,5.5,0.48
DEL0802,ORD0802,EMP0557,2283 Sunset Blvd,Miami,FL,33101,delivered,2024-11-01 06:38:56,2024-11-01 07:17:56,9.5,2.95
DEL0803,ORD0803,EMP0385,7576 Cedar Ln,Denver,CO,80202,assigned,2025-11-03 10:14:53,2025-11-03 11:30:53,9.3,1.93
DEL0804,ORD0804,EMP0553,9662 Market St,Miami,FL,33101,returned,2024-12-05 03:31:45,2024-12-05 04:37:45,1.1,2.14
DEL0805,ORD0805,EMP0638,8199 Oak Ave,Atlanta,GA,30303,queued,2024-11-05 01:03:57,2024-11-05 01:37:57,8.3,9.89
DEL0806,ORD0806,EMP0080,2732 Park Ave,Phoenix,AZ,85004,delivered,2026-07-30 10:54:17,2026-07-30 11:45:17,11.9,11.74
DEL0807,ORD0807,EMP0467,6536 Elm St,Atlanta,GA,30303,failed,2024-06-22 02:06:15,2024-06-22 03:13:15,10.5,6.45
DEL0808,ORD0808,EMP0263,7524 River Rd,Austin,TX,78701,failed,2024-08-23 02:26:08,2024-08-23 03:11:08,2.0,7.60
DEL0809,ORD0809,EMP0459,1310 Park Ave,Atlanta,GA,30303,returned,2026-06-19 10:25:42,2026-06-19 11:13:42,10.1,8.48
DEL0810,ORD0810,EMP0700,288 Lakeview Blvd,Nashville,TN,37203,failed,2024-04-10 03:29:08,2024-04-10 04:44:08,8.8,1.35
DEL0811,ORD0811,EMP0147,3385 2nd St,Portland,OR,97201,queued,2024-01-12 11:41:31,2024-01-12 12:22:31,1.6,3.59
DEL0812,ORD0812,EMP0383,2129 Main St,Tampa,FL,33602,en_route,2026-02-12 12:14:02,2026-02-12 13:35:02,11.7,6.27
DEL0813,ORD0813,EMP0814,6636 5th Ave,Nashville,TN,37203,delivered,2026-03-01 23:10:39,2026-03-01 23:35:39,11.9,11.30
DEL0814,ORD0814,EMP0312,8752 2nd St,Phoenix,AZ,85004,delivered,2025-03-29 07:21:18,2025-03-29 08:07:18,6.4,8.84
DEL0815,ORD0815,EMP0803,6084 Park Ave,Denver,CO,80202,delivered,2026-02-15 03:37:54,2026-02-15 04:28:54,6.1,6.17
DEL0816,ORD0816,EMP0215,9821 Maple Dr,Houston,TX,77002,en_route,2024-03-27 05:14:50,2024-03-27 06:04:50,7.6,6.35
DEL0817,ORD0817,EMP0392,6605 Oak Ave,Denver,CO,80202,en_route,2025-01-08 04:45:09,2025-01-08 05:59:09,2.3,4.41
DEL0818,ORD0818,EMP0837,590 Main St,Dallas,TX,75201,returned,2024-02-14 01:26:53,2024-02-14 02:35:53,4.1,8.62
DEL0819,ORD0819,EMP0879,2849 Lakeview Blvd,Tampa,FL,33602,returned,2025-08-29 05:52:16,2025-08-29 06:54:16,4.1,0.06
DEL0820,ORD0820,EMP0349,9809 Elm St,Miami,FL,33101,failed,2025-04-01 03:54:06,2025-04-01 04:31:06,2.7,6.21
DEL0821,ORD0821,EMP0595,3492 5th Ave,Miami,FL,33101,returned,2026-04-19 04:35:49,2026-04-19 05:07:49,4.2,5.03
DEL0822,ORD0822,EMP0782,8024 River Rd,Chicago,IL,60601,failed,2026-05-24 22:28:39,2026-05-24 22:58:39,10.5,8.45
DEL0823,ORD0823,EMP0834,7718 5th Ave,Portland,OR,97201,queued,2025-07-24 09:22:57,2025-07-24 10:30:57,6.7,11.50
DEL0824,ORD0824,EMP0106,8961 5th Ave,Phoenix,AZ,85004,returned,2024-02-15 11:24:33,2024-02-15 12:02:33,7.3,10.93
DEL0825,ORD0825,EMP0351,8961 5th Ave,Phoenix,AZ,85004,queued,2025-06-19 12:50:20,2025-06-19 13:35:20,3.4,1.03
DEL0826,ORD0826,EMP0917,4391 Pine Rd,Denver,CO,80202,en_route,2024-08-24 10:31:38,2024-08-24 10:50:38,6.2,0.54
DEL0827,ORD0827,EMP0401,438 Main St,Atlanta,GA,30303,delivered,2025-03-02 10:42:18,2025-03-02 11:08:18,4.6,3.83
DEL0828,ORD0828,EMP0882,7718 5th Ave,Portland,OR,97201,en_route,2025-06-03 12:44:29,2025-06-03 14:09:29,8.9,2.18
DEL0829,ORD0829,EMP0889,2543 Market St,Seattle,WA,98101,delivered,2025-03-15 16:20:33,2025-03-15 16:39:33,0.7,5.63
DEL0830,ORD0830,EMP0790,5417 Market St,Houston,TX,77002,failed,2025-11-16 18:23:27,2025-11-16 18:46:27,2.7,2.10
DEL0831,ORD0831,EMP0600,2360 Elm St,Dallas,TX,75201,queued,2025-04-04 11:17:22,2025-04-04 11:44:22,10.2,9.99
DEL0832,ORD0832,EMP0797,2600 Oak Ave,Charlotte,NC,28202,failed,2024-09-29 04:46:37,2024-09-29 05:23:37,11.6,9.49
DEL0833,ORD0833,EMP0621,6118 Pine Rd,Phoenix,AZ,85004,failed,2025-01-06 03:38:22,2025-01-06 04:31:22,1.2,7.77
DEL0834,ORD0834,EMP0514,8784 Market St,Portland,OR,97201,assigned,2024-02-06 19:30:14,2024-02-06 20:47:14,3.2,9.13
DEL0835,ORD0835,EMP0617,4642 Maple Dr,Nashville,TN,37203,failed,2025-07-29 03:05:06,2025-07-29 04:26:06,4.9,8.51
DEL0836,ORD0836,EMP0562,9465 Highland Ave,Seattle,WA,98101,failed,2024-02-25 19:33:54,2024-02-25 20:56:54,9.1,10.09
DEL0837,ORD0837,EMP0598,6199 2nd St,Seattle,WA,98101,assigned,2025-04-18 05:26:54,2025-04-18 05:48:54,6.8,6.29
DEL0838,ORD0838,EMP0186,1038 Cedar Ln,Portland,OR,97201,en_route,2025-04-22 20:30:24,2025-04-22 21:25:24,9.7,10.90
DEL0839,ORD0839,EMP0015,1934 River Rd,Chicago,IL,60601,assigned,2024-12-27 16:43:41,2024-12-27 17:10:41,5.5,2.84
DEL0840,ORD0840,EMP0046,8164 Main St,Austin,TX,78701,delivered,2025-06-10 19:38:37,2025-06-10 20:23:37,2.9,7.13
DEL0841,ORD0841,EMP0602,7243 Park Ave,Austin,TX,78701,failed,2024-01-06 07:44:38,2024-01-06 08:40:38,5.7,7.51
DEL0842,ORD0842,EMP0355,6722 Market St,Denver,CO,80202,queued,2026-07-16 17:12:18,2026-07-16 17:43:18,10.5,8.62
DEL0843,ORD0843,EMP0181,4316 Main St,Dallas,TX,75201,returned,2025-01-05 09:02:32,2025-01-05 10:01:32,10.0,5.93
DEL0844,ORD0844,EMP0658,6923 Cedar Ln,Atlanta,GA,30303,failed,2025-07-02 11:09:01,2025-07-02 12:30:01,4.1,1.71
DEL0845,ORD0845,EMP0732,3568 Main St,San Antonio,TX,78205,failed,2026-04-05 19:25:59,2026-04-05 19:58:59,8.2,10.31
DEL0846,ORD0846,EMP0861,3052 Maple Dr,Phoenix,AZ,85004,queued,2024-08-25 23:29:12,2024-08-26 00:18:12,10.4,0.20
DEL0847,ORD0847,EMP0458,3631 Lakeview Blvd,San Antonio,TX,78205,queued,2024-04-28 10:05:01,2024-04-28 10:25:01,1.5,8.97
DEL0848,ORD0848,EMP0355,4616 Sunset Blvd,Seattle,WA,98101,delivered,2024-09-17 03:13:32,2024-09-17 03:56:32,3.1,1.18
DEL0849,ORD0849,EMP0759,3162 River Rd,Houston,TX,77002,queued,2024-12-17 03:05:19,2024-12-17 04:20:19,4.5,7.51
DEL0850,ORD0850,EMP0985,6512 Oak Ave,Phoenix,AZ,85004,delivered,2025-10-16 13:57:51,2025-10-16 14:47:51,3.8,2.45
DEL0851,ORD0851,EMP0177,3485 Pine Rd,Atlanta,GA,30303,assigned,2024-06-19 20:55:45,2024-06-19 22:23:45,9.7,2.26
DEL0852,ORD0852,EMP0682,5825 5th Ave,Tampa,FL,33602,delivered,2024-05-28 10:13:16,2024-05-28 11:07:16,2.4,2.29
DEL0853,ORD0853,EMP0563,2591 Highland Ave,Miami,FL,33101,failed,2024-11-10 04:40:00,2024-11-10 05:26:00,1.5,8.37
DEL0854,ORD0854,EMP0319,9997 Pine Rd,Charlotte,NC,28202,failed,2024-09-03 15:39:20,2024-09-03 17:05:20,6.7,5.03
DEL0855,ORD0855,EMP0306,370 Cedar Ln,Phoenix,AZ,85004,en_route,2026-06-10 19:29:58,2026-06-10 19:48:58,5.2,2.42
DEL0856,ORD0856,EMP0473,6585 Pine Rd,Denver,CO,80202,assigned,2024-03-11 09:55:28,2024-03-11 10:19:28,10.9,2.54
DEL0857,ORD0857,EMP0441,6923 Cedar Ln,Atlanta,GA,30303,returned,2026-02-02 02:48:30,2026-02-02 03:18:30,9.0,7.27
DEL0858,ORD0858,EMP0753,7035 Cedar Ln,Austin,TX,78701,failed,2026-05-22 03:58:12,2026-05-22 04:33:12,2.6,7.07
DEL0859,ORD0859,EMP0252,9817 Main St,Columbus,OH,43215,failed,2025-04-13 19:36:39,2025-04-13 20:11:39,4.7,4.53
DEL0860,ORD0860,EMP0452,4884 Maple Dr,Columbus,OH,43215,queued,2024-12-27 13:17:16,2024-12-27 14:25:16,7.4,0.94
DEL0861,ORD0861,EMP0909,3727 Main St,Miami,FL,33101,en_route,2025-10-08 16:26:27,2025-10-08 17:28:27,8.2,9.78
DEL0862,ORD0862,EMP0249,950 Lakeview Blvd,Phoenix,AZ,85004,assigned,2025-07-24 04:24:21,2025-07-24 04:43:21,6.4,4.43
DEL0863,ORD0863,EMP0070,433 5th Ave,Phoenix,AZ,85004,queued,2024-12-25 05:46:42,2024-12-25 06:30:42,0.9,0.96
DEL0864,ORD0864,EMP0948,857 Cedar Ln,Columbus,OH,43215,returned,2026-03-05 22:40:11,2026-03-05 23:37:11,6.8,7.05
DEL0865,ORD0865,EMP0614,4767 Highland Ave,Chicago,IL,60601,returned,2026-02-04 08:53:16,2026-02-04 09:22:16,1.7,9.58
DEL0866,ORD0866,EMP0825,239 Lakeview Blvd,Atlanta,GA,30303,en_route,2024-12-19 10:12:53,2024-12-19 10:55:53,3.9,9.51
DEL0867,ORD0867,EMP0739,401 Market St,Dallas,TX,75201,assigned,2024-04-19 10:24:34,2024-04-19 11:11:34,7.1,3.26
DEL0868,ORD0868,EMP0962,5749 Pine Rd,Houston,TX,77002,en_route,2024-04-21 22:57:01,2024-04-22 00:01:01,1.9,10.73
DEL0869,ORD0869,EMP0884,74 Lakeview Blvd,Atlanta,GA,30303,en_route,2024-04-02 12:45:21,2024-04-02 13:49:21,4.8,6.75
DEL0870,ORD0870,EMP0452,3373 Main St,Chicago,IL,60601,assigned,2025-07-05 01:59:27,2025-07-05 03:19:27,5.8,5.23
DEL0871,ORD0871,EMP0693,7846 Main St,Portland,OR,97201,delivered,2025-09-04 14:52:08,2025-09-04 15:22:08,10.1,10.39
DEL0872,ORD0872,EMP0075,3862 River Rd,Denver,CO,80202,queued,2026-04-12 00:26:10,2026-04-12 01:03:10,11.9,3.53
DEL0873,ORD0873,EMP0647,4435 Highland Ave,Dallas,TX,75201,returned,2024-12-13 03:44:43,2024-12-13 05:12:43,0.6,8.98
DEL0874,ORD0874,EMP0074,7560 2nd St,Atlanta,GA,30303,assigned,2026-04-23 20:18:14,2026-04-23 21:34:14,2.1,10.38
DEL0875,ORD0875,EMP0702,4555 Elm St,Columbus,OH,43215,queued,2024-07-16 07:57:07,2024-07-16 09:15:07,4.6,1.82
DEL0876,ORD0876,EMP0570,6988 Elm St,Austin,TX,78701,returned,2025-03-30 17:16:53,2025-03-30 18:29:53,2.8,6.64
DEL0877,ORD0877,EMP0456,2485 Pine Rd,Atlanta,GA,30303,en_route,2025-07-23 23:48:29,2025-07-24 00:47:29,4.0,6.44
DEL0878,ORD0878,EMP0718,15 2nd St,Austin,TX,78701,en_route,2024-06-03 18:50:59,2024-06-03 19:57:59,2.6,5.62
DEL0879,ORD0879,EMP0452,1304 Highland Ave,Austin,TX,78701,delivered,2024-05-24 15:59:38,2024-05-24 17:11:38,8.2,6.64
DEL0880,ORD0880,EMP0202,8457 Main St,Columbus,OH,43215,assigned,2025-02-18 10:32:43,2025-02-18 10:56:43,7.8,10.43
DEL0881,ORD0881,EMP0762,1188 Maple Dr,Phoenix,AZ,85004,delivered,2024-04-12 20:07:41,2024-04-12 21:19:41,10.7,2.46
DEL0882,ORD0882,EMP0455,351 Market St,Columbus,OH,43215,assigned,2024-04-21 16:53:15,2024-04-21 17:56:15,4.1,5.18
DEL0883,ORD0883,EMP0540,9497 Main St,Columbus,OH,43215,assigned,2025-01-19 10:01:22,2025-01-19 11:13:22,2.5,0.65
DEL0884,ORD0884,EMP0296,6870 River Rd,Seattle,WA,98101,en_route,2025-08-30 07:46:38,2025-08-30 08:09:38,9.7,9.32
DEL0885,ORD0885,EMP0366,4436 2nd St,Austin,TX,78701,failed,2024-06-21 09:07:01,2024-06-21 09:30:01,4.3,5.63
DEL0886,ORD0886,EMP0696,7389 2nd St,Atlanta,GA,30303,failed,2024-10-20 03:46:31,2024-10-20 04:19:31,5.6,2.63
DEL0887,ORD0887,EMP0821,2976 Maple Dr,Atlanta,GA,30303,en_route,2024-06-14 12:29:30,2024-06-14 12:50:30,2.7,3.67
DEL0888,ORD0888,EMP0103,1000 Park Ave,Atlanta,GA,30303,delivered,2025-12-04 10:52:34,2025-12-04 11:24:34,1.5,7.13
DEL0889,ORD0889,EMP0933,6807 5th Ave,Austin,TX,78701,failed,2026-01-28 04:03:38,2026-01-28 05:24:38,2.0,8.35
DEL0890,ORD0890,EMP0454,1660 Oak Ave,San Antonio,TX,78205,assigned,2025-03-24 10:59:50,2025-03-24 11:33:50,3.4,6.13
DEL0891,ORD0891,EMP0202,1946 Main St,Seattle,WA,98101,en_route,2025-09-04 14:34:31,2025-09-04 15:21:31,9.0,1.71
DEL0892,ORD0892,EMP0698,8530 Maple Dr,Charlotte,NC,28202,queued,2024-11-16 12:51:17,2024-11-16 14:02:17,1.9,11.77
DEL0893,ORD0893,EMP0976,1933 Pine Rd,Miami,FL,33101,returned,2024-04-13 05:36:46,2024-04-13 06:21:46,0.9,9.37
DEL0894,ORD0894,EMP0220,1770 Pine Rd,Portland,OR,97201,returned,2025-03-28 18:56:43,2025-03-28 19:12:43,11.2,9.62
DEL0895,ORD0895,EMP0481,5971 River Rd,Seattle,WA,98101,assigned,2024-01-26 08:25:56,2024-01-26 09:08:56,9.8,3.42
DEL0896,ORD0896,EMP0560,5295 5th Ave,Chicago,IL,60601,returned,2025-03-10 06:38:57,2025-03-10 07:28:57,3.6,3.09
DEL0897,ORD0897,EMP0062,4802 Cedar Ln,Denver,CO,80202,en_route,2025-08-30 23:03:30,2025-08-30 23:30:30,2.8,9.97
DEL0898,ORD0898,EMP0892,390 2nd St,Nashville,TN,37203,en_route,2025-06-06 05:40:18,2025-06-06 07:04:18,6.7,0.67
DEL0899,ORD0899,EMP0346,4201 Oak Ave,Houston,TX,77002,en_route,2024-07-26 18:28:12,2024-07-26 19:50:12,0.6,4.29
DEL0900,ORD0900,EMP0760,3727 Main St,Miami,FL,33101,assigned,2024-09-02 18:18:12,2024-09-02 19:15:12,9.3,9.81
DEL0901,ORD0901,EMP0665,4884 Maple Dr,Columbus,OH,43215,en_route,2024-12-06 04:50:57,2024-12-06 05:44:57,7.6,0.63
DEL0902,ORD0902,EMP0586,5559 Park Ave,Nashville,TN,37203,returned,2025-11-27 00:53:09,2025-11-27 02:20:09,6.5,1.94
DEL0903,ORD0903,EMP0204,6739 Highland Ave,Charlotte,NC,28202,assigned,2025-03-11 09:52:09,2025-03-11 10:24:09,10.7,4.19
DEL0904,ORD0904,EMP0929,6308 Cedar Ln,Austin,TX,78701,returned,2025-12-10 06:40:13,2025-12-10 07:16:13,6.5,10.42
DEL0905,ORD0905,EMP0795,6318 Pine Rd,Dallas,TX,75201,assigned,2025-02-28 18:39:05,2025-02-28 19:25:05,2.2,0.58
DEL0906,ORD0906,EMP0518,536 Cedar Ln,Seattle,WA,98101,delivered,2026-04-04 15:49:26,2026-04-04 16:17:26,11.8,9.05
DEL0907,ORD0907,EMP0385,7814 Maple Dr,Dallas,TX,75201,assigned,2024-04-28 17:58:59,2024-04-28 19:03:59,7.8,4.21
DEL0908,ORD0908,EMP0396,4129 5th Ave,Atlanta,GA,30303,queued,2024-04-25 16:22:04,2024-04-25 17:52:04,6.4,5.49
DEL0909,ORD0909,EMP0452,2820 5th Ave,Atlanta,GA,30303,assigned,2026-06-10 09:10:47,2026-06-10 09:36:47,11.4,2.68
DEL0910,ORD0910,EMP0813,4320 Oak Ave,Charlotte,NC,28202,failed,2025-12-19 10:21:51,2025-12-19 11:14:51,6.1,10.09
DEL0911,ORD0911,EMP0315,9587 Main St,Columbus,OH,43215,queued,2025-11-27 19:40:16,2025-11-27 20:18:16,9.9,2.01
DEL0912,ORD0912,EMP0269,6494 Market St,Charlotte,NC,28202,failed,2025-09-11 15:41:50,2025-09-11 16:21:50,0.6,10.19
DEL0913,ORD0913,EMP0055,6047 Sunset Blvd,Nashville,TN,37203,returned,2024-03-04 08:40:37,2024-03-04 09:24:37,6.4,1.97
DEL0914,ORD0914,EMP0880,6760 Cedar Ln,Portland,OR,97201,failed,2025-10-25 11:07:29,2025-10-25 12:09:29,10.7,2.72
DEL0915,ORD0915,EMP0667,5883 Pine Rd,Chicago,IL,60601,assigned,2024-07-18 07:22:37,2024-07-18 07:47:37,4.5,8.69
DEL0916,ORD0916,EMP0805,2298 Park Ave,Chicago,IL,60601,delivered,2025-02-03 07:26:58,2025-02-03 08:11:58,5.7,0.52
DEL0917,ORD0917,EMP0228,6357 Pine Rd,Columbus,OH,43215,failed,2024-04-13 09:01:58,2024-04-13 10:24:58,4.4,5.30
